item_id,batch_id,actual,predicted
1,b9c1472a,1,0
2,b9c1472a,1,0
3,b9c1472a,0,0
4,b9c1472a,0,0
5,b9c1472a,1,1
6,b9c1472a,0,0
7,b9c1472a,0,0
8,b9c1472a,0,0
9,b9c1472a,0,0
10,b9c1472a,1,1
11,b9c1472a,1,0
12,b9c1472a,1,0
13,b9c1472a,0,0
14,b9c1472a,0,0
15,b9c1472a,0,0
16,b9c1472a,0,0
17,b9c1472a,0,0
18,b9c1472a,0,0
19,b9c1472a,0,0
20,b9c1472a,1,0
21,b9c1472a,0,0
22,b9c1472a,0,0
23,b9c1472a,0,0
24,b9c1472a,0,0
25,b9c1472a,0,0
26,b9c1472a,1,0
27,b9c1472a,0,0
28,b9c1472a,0,0
29,b9c1472a,0,0
30,b9c1472a,0,0
31,b9c1472a,1,1
32,b9c1472a,0,0
33,b9c1472a,0,0
34,b9c1472a,1,0
35,b9c1472a,0,0
36,b9c1472a,0,1
37,b9c1472a,1,1
38,b9c1472a,0,0
39,b9c1472a,0,0
40,b9c1472a,0,0
41,b9c1472a,0,0
42,b9c1472a,0,0
43,b9c1472a,1,0
44,b9c1472a,0,0
45,b9c1472a,0,0
46,b9c1472a,0,0
47,b9c1472a,0,0
48,b9c1472a,0,0
49,b9c1472a,0,0
50,b9c1472a,1,0
51,b9c1472a,0,0
52,b9c1472a,0,0
53,b9c1472a,1,0
54,b9c1472a,1,0
55,b9c1472a,0,0
56,b9c1472a,0,0
57,b9c1472a,0,0
58,b9c1472a,0,0
59,b9c1472a,0,0
60,b9c1472a,1,0
61,b9c1472a,0,0
62,b9c1472a,0,0
63,b9c1472a,0,0
64,b9c1472a,1,0
65,b9c1472a,1,0
66,b9c1472a,1,0
67,b9c1472a,0,0
68,b9c1472a,1,0
69,b9c1472a,0,0
70,b9c1472a,0,0
71,b9c1472a,0,0
72,b9c1472a,0,0
73,b9c1472a,1,0
74,b9c1472a,0,0
75,b9c1472a,1,1
76,b9c1472a,1,1
77,b9c1472a,0,0
78,b9c1472a,1,0
79,b9c1472a,0,0
80,b9c1472a,1,0
81,b9c1472a,0,0
82,b9c1472a,1,0
83,b9c1472a,0,0
84,b9c1472a,0,0
85,b9c1472a,0,0
86,b9c1472a,0,0
87,b9c1472a,1,0
88,b9c1472a,1,0
89,b9c1472a,1,1
90,b9c1472a,0,0
91,b9c1472a,0,0
92,b9c1472a,1,0
93,b9c1472a,0,0
94,b9c1472a,0,0
95,b9c1472a,0,0
96,b9c1472a,1,1
97,b9c1472a,0,0
98,b9c1472a,0,0
99,b9c1472a,1,1
100,b9c1472a,1,0
101,b9c1472a,0,0
102,b9c1472a,0,0
103,b9c1472a,1,0
104,b9c1472a,1,1
105,b9c1472a,0,0
106,b9c1472a,0,0
107,b9c1472a,1,0
108,b9c1472a,0,0
109,b9c1472a,0,0
110,b9c1472a,0,0
111,b9c1472a,0,0
112,b9c1472a,0,0
113,b9c1472a,0,0
114,b9c1472a,0,0
115,b9c1472a,0,0
116,b9c1472a,1,0
117,b9c1472a,1,0
118,b9c1472a,1,0
119,b9c1472a,1,1
120,b9c1472a,0,0
121,b9c1472a,0,0
122,b9c1472a,1,0
123,b9c1472a,0,0
124,b9c1472a,0,0
125,b9c1472a,0,0
126,b9c1472a,0,0
127,b9c1472a,0,0
128,b9c1472a,1,1
129,b9c1472a,0,0
130,b9c1472a,0,0
131,b9c1472a,0,0
132,b9c1472a,0,0
133,b9c1472a,1,0
134,b9c1472a,1,0
135,b9c1472a,0,0
136,b9c1472a,1,1
137,b9c1472a,1,0
138,b9c1472a,1,0
139,b9c1472a,0,0
140,b9c1472a,1,0
141,b9c1472a,0,0
142,b9c1472a,1,0
143,b9c1472a,0,0
144,b9c1472a,0,0
145,b9c1472a,1,0
146,b9c1472a,0,0
147,b9c1472a,1,1
148,b9c1472a,0,0
149,b9c1472a,0,0
150,b9c1472a,0,0
151,b9c1472a,0,0
152,b9c1472a,0,0
153,b9c1472a,0,0
154,b9c1472a,0,0
155,b9c1472a,1,0
156,b9c1472a,0,1
157,b9c1472a,0,0
158,b9c1472a,1,0
159,b9c1472a,0,0
160,b9c1472a,1,1
161,b9c1472a,1,0
162,b9c1472a,1,0
163,b9c1472a,0,0
164,b9c1472a,0,0
165,b9c1472a,0,0
166,b9c1472a,0,0
167,b9c1472a,0,0
168,b9c1472a,1,0
169,b9c1472a,0,0
170,b9c1472a,1,0
171,b9c1472a,0,0
172,b9c1472a,0,0
173,b9c1472a,0,0
174,b9c1472a,1,0
175,b9c1472a,0,0
176,b9c1472a,0,0
177,b9c1472a,1,0
178,b9c1472a,0,0
179,b9c1472a,0,0
180,b9c1472a,1,0
181,b9c1472a,1,0
182,b9c1472a,0,0
183,b9c1472a,0,0
184,b9c1472a,0,0
185,b9c1472a,0,0
186,b9c1472a,1,0
187,b9c1472a,0,0
188,b9c1472a,1,0
189,b9c1472a,1,0
190,b9c1472a,1,1
191,b9c1472a,0,0
192,b9c1472a,0,0
193,b9c1472a,0,0
194,b9c1472a,0,0
195,b9c1472a,0,0
196,b9c1472a,1,0
197,b9c1472a,0,0
198,b9c1472a,1,0
199,b9c1472a,1,1
200,b9c1472a,0,1
201,b9c1472a,0,0
202,b9c1472a,0,0
203,b9c1472a,0,0
204,b9c1472a,0,0
205,b9c1472a,1,1
206,b9c1472a,0,0
207,b9c1472a,0,0
208,b9c1472a,0,0
209,b9c1472a,0,0
210,b9c1472a,0,0
211,b9c1472a,1,0
212,b9c1472a,0,0
213,b9c1472a,0,0
214,b9c1472a,0,0
215,b9c1472a,1,0
216,b9c1472a,0,0
217,b9c1472a,0,0
218,b9c1472a,0,0
219,b9c1472a,0,0
220,b9c1472a,0,0
221,b9c1472a,0,0
222,b9c1472a,0,0
223,b9c1472a,0,1
224,b9c1472a,0,0
225,b9c1472a,1,1
226,b9c1472a,1,0
227,b9c1472a,1,1
228,b9c1472a,1,0
229,b9c1472a,1,0
230,b9c1472a,1,1
231,b9c1472a,0,0
232,b9c1472a,0,0
233,b9c1472a,0,0
234,b9c1472a,0,0
235,b9c1472a,0,0
236,b9c1472a,0,0
237,b9c1472a,0,0
238,b9c1472a,0,0
239,b9c1472a,1,0
240,b9c1472a,1,0
241,b9c1472a,0,0
242,b9c1472a,0,0
243,b9c1472a,0,0
244,b9c1472a,1,0
245,b9c1472a,0,0
246,b9c1472a,1,1
247,b9c1472a,0,0
248,b9c1472a,1,0
249,b9c1472a,0,1
250,b9c1472a,0,0
251,b9c1472a,0,1
252,b9c1472a,0,0
253,b9c1472a,0,0
254,b9c1472a,0,0
255,b9c1472a,0,0
256,b9c1472a,0,0
257,b9c1472a,1,1
258,b9c1472a,0,0
259,b9c1472a,0,0
260,b9c1472a,1,0
261,b9c1472a,0,0
262,b9c1472a,0,0
263,b9c1472a,0,0
264,b9c1472a,1,1
265,b9c1472a,0,0
266,b9c1472a,1,0
267,b9c1472a,1,0
268,b9c1472a,0,0
269,b9c1472a,1,0
270,b9c1472a,1,1
271,b9c1472a,1,1
272,b9c1472a,1,0
273,b9c1472a,1,1
