item_id,batch_id,actual,predicted
7501,b9db4f53,1,1
7502,b9db4f53,1,1
7503,b9db4f53,0,0
7504,b9db4f53,0,0
7505,b9db4f53,1,1
7506,b9db4f53,0,0
7507,b9db4f53,0,1
7508,b9db4f53,0,0
7509,b9db4f53,0,0
7510,b9db4f53,1,1
7511,b9db4f53,1,1
7512,b9db4f53,1,1
7513,b9db4f53,0,0
7514,b9db4f53,0,0
7515,b9db4f53,0,0
7516,b9db4f53,0,0
7517,b9db4f53,0,0
7518,b9db4f53,0,0
7519,b9db4f53,0,0
7520,b9db4f53,1,1
7521,b9db4f53,0,0
7522,b9db4f53,0,0
7523,b9db4f53,0,0
7524,b9db4f53,0,0
7525,b9db4f53,0,0
7526,b9db4f53,1,1
7527,b9db4f53,0,0
7528,b9db4f53,0,0
7529,b9db4f53,0,0
7530,b9db4f53,0,0
7531,b9db4f53,1,1
7532,b9db4f53,0,0
7533,b9db4f53,0,0
7534,b9db4f53,1,1
7535,b9db4f53,0,0
7536,b9db4f53,0,1
7537,b9db4f53,1,1
7538,b9db4f53,0,0
7539,b9db4f53,0,0
7540,b9db4f53,0,1
7541,b9db4f53,0,0
7542,b9db4f53,0,0
7543,b9db4f53,1,1
7544,b9db4f53,0,0
7545,b9db4f53,0,0
7546,b9db4f53,0,0
7547,b9db4f53,0,1
7548,b9db4f53,0,0
7549,b9db4f53,0,0
7550,b9db4f53,1,1
7551,b9db4f53,0,0
7552,b9db4f53,0,0
7553,b9db4f53,1,1
7554,b9db4f53,1,1
7555,b9db4f53,0,0
7556,b9db4f53,0,0
7557,b9db4f53,0,0
7558,b9db4f53,0,0
7559,b9db4f53,0,0
7560,b9db4f53,1,1
7561,b9db4f53,0,0
7562,b9db4f53,0,0
7563,b9db4f53,0,0
7564,b9db4f53,1,1
7565,b9db4f53,1,1
7566,b9db4f53,1,1
7567,b9db4f53,0,0
7568,b9db4f53,1,1
7569,b9db4f53,0,0
7570,b9db4f53,0,0
7571,b9db4f53,0,0
7572,b9db4f53,0,0
7573,b9db4f53,1,1
7574,b9db4f53,0,0
7575,b9db4f53,1,1
7576,b9db4f53,1,1
7577,b9db4f53,0,0
7578,b9db4f53,1,1
7579,b9db4f53,0,0
7580,b9db4f53,1,1
7581,b9db4f53,0,1
7582,b9db4f53,1,1
7583,b9db4f53,0,0
7584,b9db4f53,0,0
7585,b9db4f53,0,0
7586,b9db4f53,0,0
7587,b9db4f53,1,1
7588,b9db4f53,1,1
7589,b9db4f53,1,1
7590,b9db4f53,0,0
7591,b9db4f53,0,0
7592,b9db4f53,1,1
7593,b9db4f53,0,0
7594,b9db4f53,0,0
7595,b9db4f53,0,0
7596,b9db4f53,1,1
7597,b9db4f53,0,0
7598,b9db4f53,0,0
7599,b9db4f53,1,1
7600,b9db4f53,1,1
7601,b9db4f53,0,0
7602,b9db4f53,0,0
7603,b9db4f53,1,1
7604,b9db4f53,1,1
7605,b9db4f53,0,0
7606,b9db4f53,0,0
7607,b9db4f53,1,1
7608,b9db4f53,0,0
7609,b9db4f53,0,0
7610,b9db4f53,0,0
7611,b9db4f53,0,0
7612,b9db4f53,0,0
7613,b9db4f53,0,0
7614,b9db4f53,0,0
7615,b9db4f53,0,0
7616,b9db4f53,1,1
7617,b9db4f53,1,1
7618,b9db4f53,1,1
7619,b9db4f53,1,1
7620,b9db4f53,0,0
7621,b9db4f53,0,0
7622,b9db4f53,1,1
7623,b9db4f53,0,0
7624,b9db4f53,0,0
7625,b9db4f53,0,0
7626,b9db4f53,0,0
7627,b9db4f53,0,0
7628,b9db4f53,1,1
7629,b9db4f53,0,0
7630,b9db4f53,0,0
7631,b9db4f53,0,0
7632,b9db4f53,0,0
7633,b9db4f53,1,1
7634,b9db4f53,1,1
7635,b9db4f53,0,0
7636,b9db4f53,1,1
7637,b9db4f53,1,1
7638,b9db4f53,1,1
7639,b9db4f53,0,0
7640,b9db4f53,1,1
7641,b9db4f53,0,0
7642,b9db4f53,1,1
7643,b9db4f53,0,0
7644,b9db4f53,0,0
7645,b9db4f53,1,1
7646,b9db4f53,0,0
7647,b9db4f53,1,1
7648,b9db4f53,0,0
7649,b9db4f53,0,0
7650,b9db4f53,0,0
7651,b9db4f53,0,0
7652,b9db4f53,0,0
7653,b9db4f53,0,0
7654,b9db4f53,0,1
7655,b9db4f53,1,1
7656,b9db4f53,0,1
7657,b9db4f53,0,0
7658,b9db4f53,1,1
7659,b9db4f53,0,0
7660,b9db4f53,1,1
7661,b9db4f53,1,1
7662,b9db4f53,1,1
7663,b9db4f53,0,0
7664,b9db4f53,0,0
7665,b9db4f53,0,0
7666,b9db4f53,0,0
7667,b9db4f53,0,0
7668,b9db4f53,1,1
7669,b9db4f53,0,0
7670,b9db4f53,1,1
7671,b9db4f53,0,0
7672,b9db4f53,0,0
7673,b9db4f53,0,0
7674,b9db4f53,1,1
7675,b9db4f53,0,0
7676,b9db4f53,0,0
7677,b9db4f53,1,1
7678,b9db4f53,0,0
7679,b9db4f53,0,0
7680,b9db4f53,1,1
7681,b9db4f53,1,1
7682,b9db4f53,0,0
7683,b9db4f53,0,0
7684,b9db4f53,0,0
7685,b9db4f53,0,0
7686,b9db4f53,1,1
7687,b9db4f53,0,0
7688,b9db4f53,1,1
7689,b9db4f53,1,1
7690,b9db4f53,1,1
7691,b9db4f53,0,0
7692,b9db4f53,0,0
7693,b9db4f53,0,0
7694,b9db4f53,0,0
7695,b9db4f53,0,0
7696,b9db4f53,1,1
7697,b9db4f53,0,0
7698,b9db4f53,1,1
7699,b9db4f53,1,1
7700,b9db4f53,0,1
7701,b9db4f53,0,0
7702,b9db4f53,0,0
7703,b9db4f53,0,0
7704,b9db4f53,0,0
7705,b9db4f53,1,1
7706,b9db4f53,0,0
7707,b9db4f53,0,0
7708,b9db4f53,0,0
7709,b9db4f53,0,0
7710,b9db4f53,0,0
7711,b9db4f53,1,1
7712,b9db4f53,0,0
7713,b9db4f53,0,0
7714,b9db4f53,0,0
7715,b9db4f53,1,1
7716,b9db4f53,0,0
7717,b9db4f53,0,0
7718,b9db4f53,0,0
7719,b9db4f53,0,0
7720,b9db4f53,0,0
7721,b9db4f53,0,0
7722,b9db4f53,0,0
7723,b9db4f53,0,1
7724,b9db4f53,0,0
7725,b9db4f53,1,1
7726,b9db4f53,1,1
7727,b9db4f53,1,1
7728,b9db4f53,1,1
7729,b9db4f53,1,1
7730,b9db4f53,1,1
7731,b9db4f53,0,0
7732,b9db4f53,0,0
7733,b9db4f53,0,0
7734,b9db4f53,0,1
7735,b9db4f53,0,0
7736,b9db4f53,0,0
7737,b9db4f53,0,0
7738,b9db4f53,0,0
7739,b9db4f53,1,1
7740,b9db4f53,1,1
7741,b9db4f53,0,0
7742,b9db4f53,0,0
7743,b9db4f53,0,0
7744,b9db4f53,1,1
7745,b9db4f53,0,0
7746,b9db4f53,1,1
7747,b9db4f53,0,0
7748,b9db4f53,1,1
7749,b9db4f53,0,1
7750,b9db4f53,0,0
7751,b9db4f53,0,1
7752,b9db4f53,0,0
7753,b9db4f53,0,0
7754,b9db4f53,0,0
7755,b9db4f53,0,0
7756,b9db4f53,0,0
7757,b9db4f53,1,1
7758,b9db4f53,0,0
7759,b9db4f53,0,0
7760,b9db4f53,1,0
7761,b9db4f53,0,0
7762,b9db4f53,0,0
7763,b9db4f53,0,0
7764,b9db4f53,1,1
7765,b9db4f53,0,0
7766,b9db4f53,1,1
7767,b9db4f53,1,1
7768,b9db4f53,0,0
7769,b9db4f53,1,1
7770,b9db4f53,1,1
7771,b9db4f53,1,1
7772,b9db4f53,1,1
7773,b9db4f53,1,1
7774,b9db4f53,1,1
7775,b9db4f53,1,1
7776,b9db4f53,0,0
7777,b9db4f53,1,1
7778,b9db4f53,0,0
7779,b9db4f53,1,1
7780,b9db4f53,0,0
7781,b9db4f53,0,0
7782,b9db4f53,0,1
7783,b9db4f53,1,1
7784,b9db4f53,0,1
7785,b9db4f53,1,1
7786,b9db4f53,0,0
7787,b9db4f53,1,1
7788,b9db4f53,0,0
7789,b9db4f53,1,1
7790,b9db4f53,0,0
7791,b9db4f53,0,0
7792,b9db4f53,0,0
7793,b9db4f53,1,1
7794,b9db4f53,1,1
7795,b9db4f53,0,0
7796,b9db4f53,0,0
7797,b9db4f53,0,0
7798,b9db4f53,0,0
7799,b9db4f53,1,1
7800,b9db4f53,0,0
7801,b9db4f53,0,0
7802,b9db4f53,0,0
7803,b9db4f53,0,0
7804,b9db4f53,0,0
7805,b9db4f53,1,1
7806,b9db4f53,1,1
7807,b9db4f53,1,1
7808,b9db4f53,0,0
7809,b9db4f53,0,0
7810,b9db4f53,0,0
7811,b9db4f53,0,0
7812,b9db4f53,1,1
7813,b9db4f53,0,0
7814,b9db4f53,0,0
7815,b9db4f53,1,1
7816,b9db4f53,1,1
7817,b9db4f53,1,1
7818,b9db4f53,0,0
7819,b9db4f53,0,0
7820,b9db4f53,0,0
7821,b9db4f53,0,0
7822,b9db4f53,0,0
7823,b9db4f53,0,0
7824,b9db4f53,1,1
7825,b9db4f53,1,1
7826,b9db4f53,0,0
7827,b9db4f53,0,0
7828,b9db4f53,0,0
7829,b9db4f53,0,0
7830,b9db4f53,0,0
7831,b9db4f53,1,1
7832,b9db4f53,0,0
7833,b9db4f53,0,0
7834,b9db4f53,0,0
7835,b9db4f53,0,0
7836,b9db4f53,0,0
7837,b9db4f53,0,0
7838,b9db4f53,1,1
7839,b9db4f53,0,0
7840,b9db4f53,0,0
7841,b9db4f53,0,0
7842,b9db4f53,1,1
7843,b9db4f53,0,0
7844,b9db4f53,0,0
7845,b9db4f53,0,0
7846,b9db4f53,0,0
7847,b9db4f53,1,1
7848,b9db4f53,0,0
7849,b9db4f53,1,1
7850,b9db4f53,0,0
7851,b9db4f53,0,0
7852,b9db4f53,1,1
7853,b9db4f53,1,1
7854,b9db4f53,0,0
7855,b9db4f53,0,0
7856,b9db4f53,1,1
7857,b9db4f53,0,0
7858,b9db4f53,1,1
7859,b9db4f53,1,1
7860,b9db4f53,0,0
7861,b9db4f53,1,0
7862,b9db4f53,0,0
7863,b9db4f53,0,0
7864,b9db4f53,0,0
7865,b9db4f53,0,0
7866,b9db4f53,0,0
7867,b9db4f53,0,0
7868,b9db4f53,0,0
7869,b9db4f53,1,1
7870,b9db4f53,1,1
7871,b9db4f53,0,0
7872,b9db4f53,1,1
7873,b9db4f53,1,1
7874,b9db4f53,0,0
7875,b9db4f53,1,1
7876,b9db4f53,0,0
7877,b9db4f53,0,0
7878,b9db4f53,0,0
7879,b9db4f53,1,1
7880,b9db4f53,0,0
7881,b9db4f53,0,1
7882,b9db4f53,1,1
7883,b9db4f53,0,0
7884,b9db4f53,0,0
7885,b9db4f53,0,0
7886,b9db4f53,0,0
7887,b9db4f53,1,1
7888,b9db4f53,1,1
7889,b9db4f53,0,0
7890,b9db4f53,1,1
7891,b9db4f53,0,0
7892,b9db4f53,0,0
7893,b9db4f53,0,0
7894,b9db4f53,1,0
7895,b9db4f53,0,0
7896,b9db4f53,0,0
7897,b9db4f53,1,1
7898,b9db4f53,0,0
7899,b9db4f53,0,1
7900,b9db4f53,0,0
7901,b9db4f53,1,1
7902,b9db4f53,0,0
7903,b9db4f53,0,0
7904,b9db4f53,1,1
7905,b9db4f53,1,1
7906,b9db4f53,0,0
7907,b9db4f53,1,1
7908,b9db4f53,0,0
7909,b9db4f53,0,0
7910,b9db4f53,0,0
7911,b9db4f53,0,0
7912,b9db4f53,0,0
7913,b9db4f53,0,0
7914,b9db4f53,1,1
7915,b9db4f53,1,1
7916,b9db4f53,0,0
7917,b9db4f53,0,0
7918,b9db4f53,0,0
7919,b9db4f53,1,1
7920,b9db4f53,0,0
7921,b9db4f53,0,0
7922,b9db4f53,0,0
7923,b9db4f53,1,1
7924,b9db4f53,0,0
7925,b9db4f53,0,0
7926,b9db4f53,1,1
7927,b9db4f53,1,1
7928,b9db4f53,1,1
7929,b9db4f53,0,0
7930,b9db4f53,1,1
7931,b9db4f53,1,1
7932,b9db4f53,0,0
7933,b9db4f53,1,1
7934,b9db4f53,0,0
7935,b9db4f53,0,0
7936,b9db4f53,0,0
7937,b9db4f53,0,0
7938,b9db4f53,0,0
7939,b9db4f53,0,0
7940,b9db4f53,0,0
7941,b9db4f53,0,0
7942,b9db4f53,0,1
7943,b9db4f53,1,1
7944,b9db4f53,0,0
7945,b9db4f53,1,1
7946,b9db4f53,0,0
7947,b9db4f53,0,1
7948,b9db4f53,1,1
7949,b9db4f53,0,0
7950,b9db4f53,1,1
7951,b9db4f53,1,1
7952,b9db4f53,0,0
7953,b9db4f53,0,0
7954,b9db4f53,0,0
7955,b9db4f53,1,1
7956,b9db4f53,0,0
7957,b9db4f53,0,0
7958,b9db4f53,0,0
7959,b9db4f53,0,0
7960,b9db4f53,0,0
7961,b9db4f53,0,0
7962,b9db4f53,0,0
7963,b9db4f53,0,0
7964,b9db4f53,0,0
7965,b9db4f53,0,0
7966,b9db4f53,0,0
7967,b9db4f53,1,1
7968,b9db4f53,0,0
7969,b9db4f53,1,1
7970,b9db4f53,0,0
7971,b9db4f53,0,0
7972,b9db4f53,0,0
7973,b9db4f53,0,0
7974,b9db4f53,1,1
7975,b9db4f53,0,0
7976,b9db4f53,1,1
7977,b9db4f53,0,0
7978,b9db4f53,0,1
7979,b9db4f53,0,0
7980,b9db4f53,0,0
7981,b9db4f53,0,0
7982,b9db4f53,1,1
7983,b9db4f53,0,0
7984,b9db4f53,0,0
7985,b9db4f53,1,1
7986,b9db4f53,0,0
7987,b9db4f53,0,0
7988,b9db4f53,0,0
7989,b9db4f53,0,0
7990,b9db4f53,0,0
7991,b9db4f53,0,0
7992,b9db4f53,1,1
7993,b9db4f53,0,0
7994,b9db4f53,1,1
7995,b9db4f53,1,1
7996,b9db4f53,0,0
7997,b9db4f53,0,0
7998,b9db4f53,0,0
7999,b9db4f53,0,0
8000,b9db4f53,0,0
8001,b9db4f53,0,0
8002,b9db4f53,0,0
8003,b9db4f53,1,1
8004,b9db4f53,0,0
8005,b9db4f53,0,0
8006,b9db4f53,0,0
8007,b9db4f53,0,0
8008,b9db4f53,0,0
8009,b9db4f53,0,0
8010,b9db4f53,0,0
8011,b9db4f53,0,0
8012,b9db4f53,1,1
8013,b9db4f53,0,0
8014,b9db4f53,0,0
8015,b9db4f53,0,0
8016,b9db4f53,0,0
8017,b9db4f53,1,1
8018,b9db4f53,1,1
8019,b9db4f53,0,0
8020,b9db4f53,0,0
8021,b9db4f53,1,1
8022,b9db4f53,0,0
8023,b9db4f53,0,0
8024,b9db4f53,0,0
8025,b9db4f53,0,0
8026,b9db4f53,0,0
8027,b9db4f53,1,1
8028,b9db4f53,0,0
8029,b9db4f53,1,1
8030,b9db4f53,0,0
8031,b9db4f53,0,0
8032,b9db4f53,1,1
8033,b9db4f53,0,0
8034,b9db4f53,1,1
8035,b9db4f53,0,0
8036,b9db4f53,0,1
8037,b9db4f53,0,0
8038,b9db4f53,0,0
8039,b9db4f53,0,0
8040,b9db4f53,1,1
8041,b9db4f53,0,0
8042,b9db4f53,1,1
8043,b9db4f53,1,1
8044,b9db4f53,0,0
8045,b9db4f53,0,0
8046,b9db4f53,1,1
8047,b9db4f53,0,0
8048,b9db4f53,1,1
8049,b9db4f53,0,0
8050,b9db4f53,0,0
8051,b9db4f53,1,1
8052,b9db4f53,1,1
8053,b9db4f53,0,0
8054,b9db4f53,1,1
8055,b9db4f53,0,0
8056,b9db4f53,1,1
8057,b9db4f53,0,0
8058,b9db4f53,1,1
8059,b9db4f53,0,0
8060,b9db4f53,0,0
8061,b9db4f53,0,0
8062,b9db4f53,0,0
8063,b9db4f53,0,0
8064,b9db4f53,1,1
8065,b9db4f53,0,0
8066,b9db4f53,1,1
8067,b9db4f53,1,1
8068,b9db4f53,1,1
8069,b9db4f53,0,0
8070,b9db4f53,1,1
8071,b9db4f53,0,0
8072,b9db4f53,0,0
8073,b9db4f53,0,0
8074,b9db4f53,0,0
8075,b9db4f53,0,0
8076,b9db4f53,0,1
8077,b9db4f53,0,0
8078,b9db4f53,0,0
8079,b9db4f53,0,0
8080,b9db4f53,0,0
8081,b9db4f53,0,0
8082,b9db4f53,0,0
8083,b9db4f53,0,0
8084,b9db4f53,0,0
8085,b9db4f53,0,0
8086,b9db4f53,0,0
8087,b9db4f53,1,1
8088,b9db4f53,0,0
8089,b9db4f53,0,1
8090,b9db4f53,0,0
8091,b9db4f53,0,0
8092,b9db4f53,0,0
8093,b9db4f53,0,0
8094,b9db4f53,0,0
8095,b9db4f53,0,0
8096,b9db4f53,0,0
8097,b9db4f53,0,0
8098,b9db4f53,1,1
8099,b9db4f53,0,0
8100,b9db4f53,1,1
8101,b9db4f53,1,1
8102,b9db4f53,0,0
8103,b9db4f53,0,0
8104,b9db4f53,0,0
8105,b9db4f53,0,0
8106,b9db4f53,0,0
8107,b9db4f53,0,0
8108,b9db4f53,1,1
8109,b9db4f53,1,1
8110,b9db4f53,0,0
8111,b9db4f53,1,1
8112,b9db4f53,0,0
8113,b9db4f53,1,1
8114,b9db4f53,1,1
8115,b9db4f53,1,1
8116,b9db4f53,0,0
8117,b9db4f53,0,0
8118,b9db4f53,1,1
8119,b9db4f53,0,0
8120,b9db4f53,0,0
8121,b9db4f53,1,1
8122,b9db4f53,1,1
8123,b9db4f53,0,0
8124,b9db4f53,0,0
8125,b9db4f53,1,1
8126,b9db4f53,0,0
8127,b9db4f53,1,1
8128,b9db4f53,0,0
8129,b9db4f53,0,0
8130,b9db4f53,0,0
8131,b9db4f53,0,0
8132,b9db4f53,1,1
8133,b9db4f53,0,0
8134,b9db4f53,0,0
8135,b9db4f53,0,0
8136,b9db4f53,0,0
8137,b9db4f53,0,0
8138,b9db4f53,0,0
8139,b9db4f53,0,0
8140,b9db4f53,0,0
8141,b9db4f53,0,0
8142,b9db4f53,1,1
8143,b9db4f53,0,0
8144,b9db4f53,0,0
8145,b9db4f53,0,0
8146,b9db4f53,0,0
8147,b9db4f53,0,0
8148,b9db4f53,1,1
8149,b9db4f53,0,0
8150,b9db4f53,0,0
8151,b9db4f53,1,1
8152,b9db4f53,0,1
8153,b9db4f53,1,1
8154,b9db4f53,0,0
8155,b9db4f53,0,0
8156,b9db4f53,0,0
8157,b9db4f53,0,1
8158,b9db4f53,0,0
8159,b9db4f53,1,1
8160,b9db4f53,0,0
8161,b9db4f53,0,0
8162,b9db4f53,0,0
8163,b9db4f53,0,0
8164,b9db4f53,0,0
8165,b9db4f53,0,0
8166,b9db4f53,0,0
8167,b9db4f53,0,0
8168,b9db4f53,0,0
8169,b9db4f53,0,0
8170,b9db4f53,1,1
8171,b9db4f53,0,0
8172,b9db4f53,1,0
8173,b9db4f53,0,0
8174,b9db4f53,0,0
8175,b9db4f53,0,0
8176,b9db4f53,1,1
8177,b9db4f53,1,1
8178,b9db4f53,1,1
8179,b9db4f53,1,1
8180,b9db4f53,0,0
8181,b9db4f53,0,0
8182,b9db4f53,0,0
8183,b9db4f53,0,0
8184,b9db4f53,0,0
8185,b9db4f53,1,1
8186,b9db4f53,0,0
8187,b9db4f53,0,1
8188,b9db4f53,0,0
8189,b9db4f53,1,1
8190,b9db4f53,0,0
8191,b9db4f53,0,0
8192,b9db4f53,1,1
8193,b9db4f53,0,0
8194,b9db4f53,1,1
8195,b9db4f53,0,0
8196,b9db4f53,0,0
8197,b9db4f53,0,0
8198,b9db4f53,1,1
8199,b9db4f53,1,1
8200,b9db4f53,0,0
8201,b9db4f53,1,1
8202,b9db4f53,0,0
8203,b9db4f53,0,0
8204,b9db4f53,0,0
8205,b9db4f53,1,1
8206,b9db4f53,0,0
8207,b9db4f53,0,0
8208,b9db4f53,0,0
8209,b9db4f53,0,0
8210,b9db4f53,0,0
8211,b9db4f53,0,0
8212,b9db4f53,1,1
8213,b9db4f53,0,0
8214,b9db4f53,1,1
8215,b9db4f53,0,0
8216,b9db4f53,0,0
8217,b9db4f53,0,0
8218,b9db4f53,0,0
8219,b9db4f53,0,0
8220,b9db4f53,0,0
8221,b9db4f53,1,1
8222,b9db4f53,1,1
8223,b9db4f53,0,1
8224,b9db4f53,1,1
8225,b9db4f53,0,0
8226,b9db4f53,0,0
8227,b9db4f53,0,0
8228,b9db4f53,0,0
8229,b9db4f53,0,0
8230,b9db4f53,1,1
8231,b9db4f53,0,0
8232,b9db4f53,0,0
8233,b9db4f53,0,0
8234,b9db4f53,1,1
8235,b9db4f53,0,0
8236,b9db4f53,0,0
8237,b9db4f53,1,1
8238,b9db4f53,1,1
8239,b9db4f53,1,1
8240,b9db4f53,0,0
8241,b9db4f53,0,0
8242,b9db4f53,0,0
8243,b9db4f53,0,0
8244,b9db4f53,0,0
8245,b9db4f53,0,0
8246,b9db4f53,0,0
8247,b9db4f53,0,0
8248,b9db4f53,0,0
8249,b9db4f53,0,1
8250,b9db4f53,1,1
8251,b9db4f53,0,1
8252,b9db4f53,0,0
8253,b9db4f53,1,1
8254,b9db4f53,0,0
8255,b9db4f53,0,0
8256,b9db4f53,0,0
8257,b9db4f53,0,0
8258,b9db4f53,1,1
8259,b9db4f53,1,1
8260,b9db4f53,0,0
8261,b9db4f53,0,0
