item_id,batch_id,actual,predicted
10001,f5d668a9,0,0
10002,f5d668a9,1,1
10003,f5d668a9,0,0
10004,f5d668a9,0,0
10005,f5d668a9,1,1
10006,f5d668a9,0,0
10007,f5d668a9,0,0
10008,f5d668a9,0,0
10009,f5d668a9,0,0
10010,f5d668a9,0,0
10011,f5d668a9,1,1
10012,f5d668a9,0,0
10013,f5d668a9,0,0
10014,f5d668a9,0,1
10015,f5d668a9,1,1
10016,f5d668a9,1,1
10017,f5d668a9,0,0
10018,f5d668a9,1,1
10019,f5d668a9,1,1
10020,f5d668a9,0,0
10021,f5d668a9,1,1
10022,f5d668a9,1,1
10023,f5d668a9,0,1
10024,f5d668a9,0,0
10025,f5d668a9,0,0
10026,f5d668a9,0,0
10027,f5d668a9,0,1
10028,f5d668a9,0,0
10029,f5d668a9,1,1
10030,f5d668a9,0,0
10031,f5d668a9,0,0
10032,f5d668a9,0,0
10033,f5d668a9,0,1
10034,f5d668a9,0,0
10035,f5d668a9,0,0
10036,f5d668a9,1,1
10037,f5d668a9,0,0
10038,f5d668a9,0,1
10039,f5d668a9,0,0
10040,f5d668a9,0,0
10041,f5d668a9,0,0
10042,f5d668a9,1,1
10043,f5d668a9,0,0
10044,f5d668a9,0,0
10045,f5d668a9,1,1
10046,f5d668a9,1,1
10047,f5d668a9,1,1
10048,f5d668a9,0,0
10049,f5d668a9,0,0
10050,f5d668a9,0,0
10051,f5d668a9,0,0
10052,f5d668a9,0,1
10053,f5d668a9,0,0
10054,f5d668a9,1,1
10055,f5d668a9,0,0
10056,f5d668a9,0,0
10057,f5d668a9,0,0
10058,f5d668a9,0,0
10059,f5d668a9,0,0
10060,f5d668a9,1,1
10061,f5d668a9,0,0
10062,f5d668a9,0,0
10063,f5d668a9,1,1
10064,f5d668a9,1,1
10065,f5d668a9,0,0
10066,f5d668a9,0,0
10067,f5d668a9,0,0
10068,f5d668a9,1,1
10069,f5d668a9,0,0
10070,f5d668a9,0,0
10071,f5d668a9,0,0
10072,f5d668a9,0,0
10073,f5d668a9,0,0
10074,f5d668a9,0,0
10075,f5d668a9,0,0
10076,f5d668a9,0,0
10077,f5d668a9,0,0
10078,f5d668a9,0,0
10079,f5d668a9,1,1
10080,f5d668a9,0,0
10081,f5d668a9,0,0
10082,f5d668a9,0,0
10083,f5d668a9,0,0
10084,f5d668a9,0,0
10085,f5d668a9,0,0
10086,f5d668a9,1,1
10087,f5d668a9,1,1
10088,f5d668a9,0,0
10089,f5d668a9,0,0
10090,f5d668a9,1,1
10091,f5d668a9,1,1
10092,f5d668a9,0,0
10093,f5d668a9,0,0
10094,f5d668a9,0,0
10095,f5d668a9,1,1
10096,f5d668a9,0,0
10097,f5d668a9,0,0
10098,f5d668a9,1,1
10099,f5d668a9,0,0
10100,f5d668a9,0,0
10101,f5d668a9,0,0
10102,f5d668a9,0,0
10103,f5d668a9,0,0
10104,f5d668a9,0,0
10105,f5d668a9,0,0
10106,f5d668a9,0,0
10107,f5d668a9,1,1
10108,f5d668a9,0,0
10109,f5d668a9,0,0
10110,f5d668a9,0,0
10111,f5d668a9,0,0
10112,f5d668a9,0,0
10113,f5d668a9,1,1
10114,f5d668a9,1,1
10115,f5d668a9,1,1
10116,f5d668a9,1,1
10117,f5d668a9,1,1
10118,f5d668a9,0,0
10119,f5d668a9,0,0
10120,f5d668a9,1,1
10121,f5d668a9,0,0
10122,f5d668a9,0,0
10123,f5d668a9,0,0
10124,f5d668a9,0,0
10125,f5d668a9,1,1
10126,f5d668a9,0,0
10127,f5d668a9,1,1
10128,f5d668a9,1,1
10129,f5d668a9,1,1
10130,f5d668a9,1,1
10131,f5d668a9,1,1
10132,f5d668a9,0,0
10133,f5d668a9,0,0
10134,f5d668a9,0,1
10135,f5d668a9,1,1
10136,f5d668a9,0,0
10137,f5d668a9,0,0
10138,f5d668a9,0,0
10139,f5d668a9,1,1
10140,f5d668a9,0,0
10141,f5d668a9,1,1
10142,f5d668a9,0,0
10143,f5d668a9,0,0
10144,f5d668a9,1,1
10145,f5d668a9,0,0
