item_id,batch_id,actual,predicted
5001,3c3edacc,1,1
5002,3c3edacc,1,1
5003,3c3edacc,0,0
5004,3c3edacc,0,0
5005,3c3edacc,1,1
5006,3c3edacc,0,0
5007,3c3edacc,0,1
5008,3c3edacc,0,0
5009,3c3edacc,0,0
5010,3c3edacc,1,1
5011,3c3edacc,1,1
5012,3c3edacc,1,1
5013,3c3edacc,0,0
5014,3c3edacc,0,0
5015,3c3edacc,0,0
5016,3c3edacc,0,0
5017,3c3edacc,0,0
5018,3c3edacc,0,0
5019,3c3edacc,0,0
5020,3c3edacc,1,1
5021,3c3edacc,0,0
5022,3c3edacc,0,0
5023,3c3edacc,0,0
5024,3c3edacc,0,0
5025,3c3edacc,0,0
5026,3c3edacc,1,1
5027,3c3edacc,0,0
5028,3c3edacc,0,0
5029,3c3edacc,0,0
5030,3c3edacc,0,0
5031,3c3edacc,1,1
5032,3c3edacc,0,0
5033,3c3edacc,0,0
5034,3c3edacc,1,1
5035,3c3edacc,0,0
5036,3c3edacc,0,1
5037,3c3edacc,1,1
5038,3c3edacc,0,0
5039,3c3edacc,0,0
5040,3c3edacc,0,1
5041,3c3edacc,0,0
5042,3c3edacc,0,0
5043,3c3edacc,1,1
5044,3c3edacc,0,0
5045,3c3edacc,0,0
5046,3c3edacc,0,0
5047,3c3edacc,0,1
5048,3c3edacc,0,0
5049,3c3edacc,0,0
5050,3c3edacc,1,1
5051,3c3edacc,0,0
5052,3c3edacc,0,0
5053,3c3edacc,1,1
5054,3c3edacc,1,1
5055,3c3edacc,0,0
5056,3c3edacc,0,0
5057,3c3edacc,0,0
5058,3c3edacc,0,0
5059,3c3edacc,0,0
5060,3c3edacc,1,1
5061,3c3edacc,0,0
5062,3c3edacc,0,0
5063,3c3edacc,0,0
5064,3c3edacc,1,1
5065,3c3edacc,1,1
5066,3c3edacc,1,1
5067,3c3edacc,0,0
5068,3c3edacc,1,1
5069,3c3edacc,0,0
5070,3c3edacc,0,0
5071,3c3edacc,0,0
5072,3c3edacc,0,0
5073,3c3edacc,1,1
5074,3c3edacc,0,0
5075,3c3edacc,1,1
5076,3c3edacc,1,1
5077,3c3edacc,0,0
5078,3c3edacc,1,1
5079,3c3edacc,0,0
5080,3c3edacc,1,1
5081,3c3edacc,0,1
5082,3c3edacc,1,1
5083,3c3edacc,0,0
5084,3c3edacc,0,0
5085,3c3edacc,0,0
5086,3c3edacc,0,0
5087,3c3edacc,1,1
5088,3c3edacc,1,1
5089,3c3edacc,1,1
5090,3c3edacc,0,0
5091,3c3edacc,0,0
5092,3c3edacc,1,1
5093,3c3edacc,0,0
5094,3c3edacc,0,0
5095,3c3edacc,0,0
5096,3c3edacc,1,1
5097,3c3edacc,0,0
5098,3c3edacc,0,0
5099,3c3edacc,1,1
5100,3c3edacc,1,1
5101,3c3edacc,0,0
5102,3c3edacc,0,0
5103,3c3edacc,1,1
5104,3c3edacc,1,1
5105,3c3edacc,0,0
5106,3c3edacc,0,0
5107,3c3edacc,1,1
5108,3c3edacc,0,0
5109,3c3edacc,0,0
5110,3c3edacc,0,0
5111,3c3edacc,0,0
5112,3c3edacc,0,0
5113,3c3edacc,0,0
5114,3c3edacc,0,0
5115,3c3edacc,0,0
5116,3c3edacc,1,1
5117,3c3edacc,1,1
5118,3c3edacc,1,1
5119,3c3edacc,1,1
5120,3c3edacc,0,0
5121,3c3edacc,0,0
5122,3c3edacc,1,1
5123,3c3edacc,0,0
5124,3c3edacc,0,0
5125,3c3edacc,0,0
5126,3c3edacc,0,0
5127,3c3edacc,0,0
5128,3c3edacc,1,1
5129,3c3edacc,0,0
5130,3c3edacc,0,0
5131,3c3edacc,0,0
5132,3c3edacc,0,0
5133,3c3edacc,1,1
5134,3c3edacc,1,1
5135,3c3edacc,0,0
5136,3c3edacc,1,1
5137,3c3edacc,1,1
5138,3c3edacc,1,1
5139,3c3edacc,0,0
5140,3c3edacc,1,1
5141,3c3edacc,0,0
5142,3c3edacc,1,1
5143,3c3edacc,0,0
5144,3c3edacc,0,0
5145,3c3edacc,1,1
5146,3c3edacc,0,0
5147,3c3edacc,1,1
5148,3c3edacc,0,0
5149,3c3edacc,0,0
5150,3c3edacc,0,0
5151,3c3edacc,0,0
5152,3c3edacc,0,0
5153,3c3edacc,0,0
5154,3c3edacc,0,1
5155,3c3edacc,1,0
5156,3c3edacc,0,1
5157,3c3edacc,0,0
5158,3c3edacc,1,1
5159,3c3edacc,0,0
5160,3c3edacc,1,1
5161,3c3edacc,1,1
5162,3c3edacc,1,1
5163,3c3edacc,0,0
5164,3c3edacc,0,0
5165,3c3edacc,0,0
5166,3c3edacc,0,0
5167,3c3edacc,0,0
5168,3c3edacc,1,1
5169,3c3edacc,0,0
5170,3c3edacc,1,1
5171,3c3edacc,0,0
5172,3c3edacc,0,0
5173,3c3edacc,0,0
5174,3c3edacc,1,1
5175,3c3edacc,0,0
5176,3c3edacc,0,0
5177,3c3edacc,1,1
5178,3c3edacc,0,0
5179,3c3edacc,0,0
5180,3c3edacc,1,1
5181,3c3edacc,1,1
5182,3c3edacc,0,0
5183,3c3edacc,0,0
5184,3c3edacc,0,0
5185,3c3edacc,0,0
5186,3c3edacc,1,1
5187,3c3edacc,0,0
5188,3c3edacc,1,1
5189,3c3edacc,1,1
5190,3c3edacc,1,1
5191,3c3edacc,0,0
5192,3c3edacc,0,0
5193,3c3edacc,0,0
5194,3c3edacc,0,0
5195,3c3edacc,0,0
5196,3c3edacc,1,1
5197,3c3edacc,0,0
5198,3c3edacc,1,1
5199,3c3edacc,1,1
5200,3c3edacc,0,1
5201,3c3edacc,0,0
5202,3c3edacc,0,0
5203,3c3edacc,0,0
5204,3c3edacc,0,0
5205,3c3edacc,1,1
5206,3c3edacc,0,0
5207,3c3edacc,0,0
5208,3c3edacc,0,0
5209,3c3edacc,0,0
5210,3c3edacc,0,0
5211,3c3edacc,1,1
5212,3c3edacc,0,0
5213,3c3edacc,0,0
5214,3c3edacc,0,0
5215,3c3edacc,1,1
5216,3c3edacc,0,0
5217,3c3edacc,0,0
5218,3c3edacc,0,0
5219,3c3edacc,0,0
5220,3c3edacc,0,0
5221,3c3edacc,0,0
5222,3c3edacc,0,0
5223,3c3edacc,0,1
5224,3c3edacc,0,0
5225,3c3edacc,1,1
5226,3c3edacc,1,1
5227,3c3edacc,1,1
5228,3c3edacc,1,1
5229,3c3edacc,1,1
5230,3c3edacc,1,1
5231,3c3edacc,0,0
5232,3c3edacc,0,0
5233,3c3edacc,0,0
5234,3c3edacc,0,1
5235,3c3edacc,0,0
5236,3c3edacc,0,0
5237,3c3edacc,0,0
5238,3c3edacc,0,0
5239,3c3edacc,1,0
5240,3c3edacc,1,1
5241,3c3edacc,0,0
5242,3c3edacc,0,0
5243,3c3edacc,0,0
5244,3c3edacc,1,1
5245,3c3edacc,0,0
5246,3c3edacc,1,1
5247,3c3edacc,0,0
5248,3c3edacc,1,1
5249,3c3edacc,0,1
5250,3c3edacc,0,0
5251,3c3edacc,0,1
5252,3c3edacc,0,0
5253,3c3edacc,0,0
5254,3c3edacc,0,0
5255,3c3edacc,0,0
5256,3c3edacc,0,0
5257,3c3edacc,1,1
5258,3c3edacc,0,0
5259,3c3edacc,0,0
5260,3c3edacc,1,0
5261,3c3edacc,0,0
5262,3c3edacc,0,0
5263,3c3edacc,0,0
5264,3c3edacc,1,1
5265,3c3edacc,0,0
5266,3c3edacc,1,1
5267,3c3edacc,1,1
5268,3c3edacc,0,0
5269,3c3edacc,1,1
5270,3c3edacc,1,1
5271,3c3edacc,1,1
5272,3c3edacc,1,1
5273,3c3edacc,1,1
5274,3c3edacc,1,1
5275,3c3edacc,1,1
5276,3c3edacc,0,0
5277,3c3edacc,1,1
5278,3c3edacc,0,0
