item_id,batch_id,actual,predicted
1,a7d4390b,0,0
2,a7d4390b,0,0
3,a7d4390b,0,0
4,a7d4390b,0,0
5,a7d4390b,0,0
6,a7d4390b,0,0
7,a7d4390b,1,0
8,a7d4390b,1,0
9,a7d4390b,0,0
10,a7d4390b,0,0
11,a7d4390b,0,0
12,a7d4390b,0,0
13,a7d4390b,1,0
14,a7d4390b,0,0
15,a7d4390b,1,0
16,a7d4390b,0,0
17,a7d4390b,0,0
18,a7d4390b,0,0
19,a7d4390b,1,0
20,a7d4390b,0,0
21,a7d4390b,1,0
22,a7d4390b,1,0
23,a7d4390b,1,0
24,a7d4390b,0,0
25,a7d4390b,0,0
26,a7d4390b,0,0
27,a7d4390b,0,0
28,a7d4390b,0,0
29,a7d4390b,0,0
30,a7d4390b,1,0
31,a7d4390b,1,0
32,a7d4390b,0,0
33,a7d4390b,0,0
34,a7d4390b,1,0
35,a7d4390b,0,0
36,a7d4390b,0,0
37,a7d4390b,0,0
38,a7d4390b,0,0
39,a7d4390b,0,0
40,a7d4390b,1,0
41,a7d4390b,0,0
42,a7d4390b,0,0
43,a7d4390b,0,0
44,a7d4390b,0,0
45,a7d4390b,0,0
46,a7d4390b,0,0
47,a7d4390b,0,0
48,a7d4390b,0,0
49,a7d4390b,0,0
50,a7d4390b,0,0
51,a7d4390b,0,0
52,a7d4390b,0,0
53,a7d4390b,0,0
54,a7d4390b,0,0
55,a7d4390b,0,0
56,a7d4390b,1,0
57,a7d4390b,0,0
58,a7d4390b,0,0
59,a7d4390b,1,0
60,a7d4390b,0,0
61,a7d4390b,0,0
62,a7d4390b,0,0
63,a7d4390b,0,0
64,a7d4390b,0,0
65,a7d4390b,0,0
66,a7d4390b,0,0
67,a7d4390b,0,0
68,a7d4390b,1,0
69,a7d4390b,0,0
70,a7d4390b,0,0
71,a7d4390b,1,0
72,a7d4390b,1,0
73,a7d4390b,0,0
74,a7d4390b,0,0
75,a7d4390b,1,0
76,a7d4390b,0,0
77,a7d4390b,0,0
78,a7d4390b,0,0
79,a7d4390b,1,0
80,a7d4390b,0,0
81,a7d4390b,0,0
82,a7d4390b,0,0
83,a7d4390b,0,0
84,a7d4390b,0,0
85,a7d4390b,0,0
86,a7d4390b,1,0
87,a7d4390b,0,0
88,a7d4390b,0,0
89,a7d4390b,0,0
90,a7d4390b,0,0
91,a7d4390b,0,0
92,a7d4390b,1,0
93,a7d4390b,1,0
94,a7d4390b,1,0
95,a7d4390b,1,0
96,a7d4390b,1,0
97,a7d4390b,0,0
98,a7d4390b,0,0
99,a7d4390b,0,0
100,a7d4390b,0,0
101,a7d4390b,0,0
102,a7d4390b,1,0
103,a7d4390b,0,0
104,a7d4390b,0,0
105,a7d4390b,0,0
106,a7d4390b,1,0
107,a7d4390b,1,0
108,a7d4390b,0,0
109,a7d4390b,0,0
110,a7d4390b,0,0
111,a7d4390b,0,0
112,a7d4390b,0,0
113,a7d4390b,1,0
114,a7d4390b,0,0
115,a7d4390b,0,0
116,a7d4390b,0,0
117,a7d4390b,0,0
118,a7d4390b,1,0
119,a7d4390b,1,0
120,a7d4390b,0,0
121,a7d4390b,0,0
122,a7d4390b,1,0
123,a7d4390b,1,0
124,a7d4390b,0,0
125,a7d4390b,1,0
126,a7d4390b,1,0
127,a7d4390b,0,0
128,a7d4390b,1,0
129,a7d4390b,1,0
130,a7d4390b,1,0
131,a7d4390b,0,0
132,a7d4390b,0,0
133,a7d4390b,0,0
134,a7d4390b,1,0
135,a7d4390b,0,0
136,a7d4390b,0,0
137,a7d4390b,1,0
138,a7d4390b,0,0
139,a7d4390b,0,0
140,a7d4390b,0,0
141,a7d4390b,0,0
142,a7d4390b,1,0
143,a7d4390b,0,0
144,a7d4390b,0,0
145,a7d4390b,0,0
146,a7d4390b,0,0
147,a7d4390b,1,0
148,a7d4390b,1,0
149,a7d4390b,0,0
150,a7d4390b,0,0
151,a7d4390b,0,0
152,a7d4390b,1,0
153,a7d4390b,1,0
154,a7d4390b,0,0
155,a7d4390b,0,0
156,a7d4390b,1,0
157,a7d4390b,1,0
158,a7d4390b,1,0
159,a7d4390b,0,0
160,a7d4390b,0,0
161,a7d4390b,0,0
162,a7d4390b,1,0
163,a7d4390b,1,0
164,a7d4390b,0,0
165,a7d4390b,0,0
166,a7d4390b,1,0
167,a7d4390b,0,0
168,a7d4390b,0,0
169,a7d4390b,0,0
170,a7d4390b,1,0
171,a7d4390b,0,0
172,a7d4390b,0,0
173,a7d4390b,0,0
174,a7d4390b,0,0
175,a7d4390b,1,0
176,a7d4390b,0,0
177,a7d4390b,1,0
178,a7d4390b,0,0
179,a7d4390b,0,0
180,a7d4390b,1,0
181,a7d4390b,1,0
182,a7d4390b,0,0
183,a7d4390b,0,0
184,a7d4390b,0,0
185,a7d4390b,0,0
186,a7d4390b,0,0
187,a7d4390b,0,0
188,a7d4390b,0,0
189,a7d4390b,0,0
190,a7d4390b,0,0
191,a7d4390b,0,0
192,a7d4390b,0,0
193,a7d4390b,0,0
194,a7d4390b,0,0
195,a7d4390b,1,0
196,a7d4390b,0,0
197,a7d4390b,1,0
198,a7d4390b,1,0
199,a7d4390b,1,0
200,a7d4390b,1,0
201,a7d4390b,0,0
202,a7d4390b,1,0
203,a7d4390b,1,0
204,a7d4390b,0,0
205,a7d4390b,0,0
206,a7d4390b,0,0
207,a7d4390b,0,0
208,a7d4390b,0,0
209,a7d4390b,0,0
210,a7d4390b,1,0
211,a7d4390b,1,0
212,a7d4390b,0,0
213,a7d4390b,0,0
214,a7d4390b,0,0
215,a7d4390b,1,0
216,a7d4390b,1,0
217,a7d4390b,1,0
218,a7d4390b,1,0
219,a7d4390b,0,0
220,a7d4390b,0,0
221,a7d4390b,1,0
222,a7d4390b,0,0
223,a7d4390b,1,0
224,a7d4390b,0,0
225,a7d4390b,0,0
226,a7d4390b,0,0
227,a7d4390b,1,0
228,a7d4390b,0,0
229,a7d4390b,1,0
230,a7d4390b,0,0
231,a7d4390b,0,0
232,a7d4390b,0,0
233,a7d4390b,0,0
234,a7d4390b,0,0
235,a7d4390b,0,0
236,a7d4390b,0,0
237,a7d4390b,1,0
238,a7d4390b,0,0
239,a7d4390b,0,0
240,a7d4390b,0,0
241,a7d4390b,0,0
242,a7d4390b,0,0
243,a7d4390b,0,0
244,a7d4390b,0,0
245,a7d4390b,1,0
246,a7d4390b,0,0
247,a7d4390b,0,0
248,a7d4390b,0,0
249,a7d4390b,0,0
250,a7d4390b,1,0
251,a7d4390b,1,0
252,a7d4390b,1,0
253,a7d4390b,0,0
254,a7d4390b,1,0
255,a7d4390b,0,0
256,a7d4390b,1,0
257,a7d4390b,0,0
258,a7d4390b,0,0
259,a7d4390b,0,0
260,a7d4390b,1,0
261,a7d4390b,1,0
262,a7d4390b,0,0
263,a7d4390b,0,0
264,a7d4390b,0,0
265,a7d4390b,0,0
266,a7d4390b,1,0
267,a7d4390b,0,0
268,a7d4390b,0,0
269,a7d4390b,0,0
270,a7d4390b,0,0
271,a7d4390b,1,0
272,a7d4390b,1,0
273,a7d4390b,1,0
274,a7d4390b,0,0
275,a7d4390b,0,0
276,a7d4390b,0,0
277,a7d4390b,0,0
278,a7d4390b,1,0
279,a7d4390b,0,0
280,a7d4390b,0,0
281,a7d4390b,0,0
282,a7d4390b,0,0
283,a7d4390b,0,0
284,a7d4390b,0,0
285,a7d4390b,0,0
286,a7d4390b,0,0
287,a7d4390b,0,0
288,a7d4390b,1,0
289,a7d4390b,0,0
290,a7d4390b,0,0
291,a7d4390b,0,0
292,a7d4390b,0,0
293,a7d4390b,1,0
294,a7d4390b,1,0
295,a7d4390b,1,0
296,a7d4390b,0,0
297,a7d4390b,1,0
298,a7d4390b,1,0
299,a7d4390b,1,0
300,a7d4390b,0,0
301,a7d4390b,0,0
302,a7d4390b,0,0
303,a7d4390b,0,0
304,a7d4390b,1,0
305,a7d4390b,1,0
306,a7d4390b,0,0
307,a7d4390b,0,0
308,a7d4390b,1,0
309,a7d4390b,1,0
310,a7d4390b,1,0
311,a7d4390b,0,0
312,a7d4390b,1,0
313,a7d4390b,0,0
314,a7d4390b,0,0
315,a7d4390b,1,0
316,a7d4390b,0,0
317,a7d4390b,0,0
318,a7d4390b,0,0
319,a7d4390b,0,0
320,a7d4390b,0,0
321,a7d4390b,0,0
322,a7d4390b,0,0
323,a7d4390b,0,0
324,a7d4390b,0,0
325,a7d4390b,0,0
326,a7d4390b,1,0
327,a7d4390b,0,0
328,a7d4390b,1,0
329,a7d4390b,0,0
330,a7d4390b,0,0
331,a7d4390b,1,0
332,a7d4390b,1,0
333,a7d4390b,0,0
334,a7d4390b,0,0
335,a7d4390b,0,0
336,a7d4390b,1,0
337,a7d4390b,0,0
338,a7d4390b,0,0
339,a7d4390b,0,0
340,a7d4390b,0,0
341,a7d4390b,1,0
342,a7d4390b,1,0
343,a7d4390b,1,0
344,a7d4390b,0,0
345,a7d4390b,0,0
346,a7d4390b,0,0
347,a7d4390b,0,0
348,a7d4390b,0,0
349,a7d4390b,0,0
350,a7d4390b,0,0
351,a7d4390b,0,0
352,a7d4390b,1,0
353,a7d4390b,0,0
354,a7d4390b,1,0
355,a7d4390b,0,0
356,a7d4390b,0,0
357,a7d4390b,0,0
358,a7d4390b,1,0
359,a7d4390b,0,0
360,a7d4390b,0,0
361,a7d4390b,1,0
362,a7d4390b,0,0
363,a7d4390b,0,0
364,a7d4390b,0,0
365,a7d4390b,1,0
366,a7d4390b,0,0
367,a7d4390b,0,0
368,a7d4390b,0,0
369,a7d4390b,0,0
370,a7d4390b,1,0
371,a7d4390b,0,0
372,a7d4390b,1,0
373,a7d4390b,0,0
374,a7d4390b,0,0
375,a7d4390b,1,0
376,a7d4390b,0,0
377,a7d4390b,1,0
378,a7d4390b,1,0
379,a7d4390b,1,0
380,a7d4390b,0,0
381,a7d4390b,0,0
382,a7d4390b,0,0
383,a7d4390b,1,0
384,a7d4390b,0,0
385,a7d4390b,0,0
386,a7d4390b,0,0
387,a7d4390b,1,0
388,a7d4390b,1,0
389,a7d4390b,0,0
390,a7d4390b,0,0
391,a7d4390b,0,0
392,a7d4390b,0,0
393,a7d4390b,0,0
394,a7d4390b,0,0
395,a7d4390b,0,0
396,a7d4390b,0,0
397,a7d4390b,0,0
398,a7d4390b,0,0
399,a7d4390b,0,0
400,a7d4390b,0,0
401,a7d4390b,0,0
402,a7d4390b,1,0
403,a7d4390b,0,0
404,a7d4390b,1,0
405,a7d4390b,0,0
406,a7d4390b,1,0
407,a7d4390b,1,0
408,a7d4390b,0,0
409,a7d4390b,0,0
410,a7d4390b,0,0
411,a7d4390b,1,0
412,a7d4390b,0,0
413,a7d4390b,0,0
414,a7d4390b,0,0
415,a7d4390b,1,0
416,a7d4390b,0,0
417,a7d4390b,0,0
418,a7d4390b,1,0
419,a7d4390b,0,0
420,a7d4390b,0,0
421,a7d4390b,0,0
422,a7d4390b,0,0
423,a7d4390b,0,0
424,a7d4390b,0,0
425,a7d4390b,1,0
426,a7d4390b,1,0
427,a7d4390b,1,0
428,a7d4390b,1,0
429,a7d4390b,0,0
430,a7d4390b,0,0
431,a7d4390b,1,0
432,a7d4390b,0,0
433,a7d4390b,0,0
434,a7d4390b,0,0
435,a7d4390b,1,0
436,a7d4390b,0,0
437,a7d4390b,1,0
438,a7d4390b,0,0
439,a7d4390b,1,0
440,a7d4390b,0,0
441,a7d4390b,0,0
442,a7d4390b,0,0
443,a7d4390b,0,0
444,a7d4390b,1,0
445,a7d4390b,1,0
446,a7d4390b,0,0
447,a7d4390b,1,0
448,a7d4390b,0,0
449,a7d4390b,0,0
450,a7d4390b,0,0
451,a7d4390b,0,0
452,a7d4390b,1,0
453,a7d4390b,0,0
454,a7d4390b,0,0
455,a7d4390b,0,0
456,a7d4390b,0,0
457,a7d4390b,0,0
458,a7d4390b,1,0
459,a7d4390b,0,0
460,a7d4390b,1,0
461,a7d4390b,0,0
462,a7d4390b,0,0
463,a7d4390b,1,0
464,a7d4390b,0,0
465,a7d4390b,0,0
466,a7d4390b,0,0
467,a7d4390b,0,0
468,a7d4390b,0,0
469,a7d4390b,0,0
470,a7d4390b,1,0
471,a7d4390b,1,0
472,a7d4390b,1,0
473,a7d4390b,1,0
474,a7d4390b,0,0
475,a7d4390b,0,0
476,a7d4390b,0,0
477,a7d4390b,0,0
478,a7d4390b,0,0
479,a7d4390b,0,0
480,a7d4390b,1,0
481,a7d4390b,0,0
482,a7d4390b,1,0
483,a7d4390b,0,0
484,a7d4390b,0,0
485,a7d4390b,0,0
486,a7d4390b,0,0
487,a7d4390b,0,0
488,a7d4390b,1,0
489,a7d4390b,0,0
490,a7d4390b,0,0
491,a7d4390b,1,0
492,a7d4390b,1,0
493,a7d4390b,1,0
494,a7d4390b,0,0
495,a7d4390b,1,0
496,a7d4390b,0,0
497,a7d4390b,1,0
498,a7d4390b,0,0
499,a7d4390b,0,0
500,a7d4390b,0,0
501,a7d4390b,0,0
502,a7d4390b,1,0
503,a7d4390b,0,0
504,a7d4390b,1,0
505,a7d4390b,0,0
506,a7d4390b,0,0
507,a7d4390b,0,0
508,a7d4390b,1,0
509,a7d4390b,1,0
510,a7d4390b,0,0
511,a7d4390b,0,0
512,a7d4390b,0,0
513,a7d4390b,1,0
514,a7d4390b,0,0
515,a7d4390b,0,0
516,a7d4390b,0,0
517,a7d4390b,0,0
518,a7d4390b,0,0
519,a7d4390b,1,0
520,a7d4390b,0,0
521,a7d4390b,1,0
522,a7d4390b,0,0
523,a7d4390b,0,0
524,a7d4390b,0,0
525,a7d4390b,1,0
526,a7d4390b,0,0
527,a7d4390b,1,0
528,a7d4390b,0,0
529,a7d4390b,1,0
530,a7d4390b,0,0
531,a7d4390b,0,0
532,a7d4390b,0,0
533,a7d4390b,0,0
534,a7d4390b,0,0
535,a7d4390b,0,0
536,a7d4390b,0,0
537,a7d4390b,0,0
538,a7d4390b,1,0
539,a7d4390b,0,0
540,a7d4390b,1,0
541,a7d4390b,1,0
542,a7d4390b,0,0
543,a7d4390b,0,0
544,a7d4390b,0,0
545,a7d4390b,0,0
546,a7d4390b,0,0
547,a7d4390b,0,0
548,a7d4390b,1,0
549,a7d4390b,0,0
550,a7d4390b,0,0
551,a7d4390b,0,0
552,a7d4390b,1,0
553,a7d4390b,0,0
554,a7d4390b,0,0
555,a7d4390b,0,0
556,a7d4390b,1,0
557,a7d4390b,0,0
558,a7d4390b,0,0
559,a7d4390b,0,0
560,a7d4390b,0,0
561,a7d4390b,0,0
562,a7d4390b,1,0
563,a7d4390b,0,0
564,a7d4390b,0,0
565,a7d4390b,0,0
566,a7d4390b,1,0
567,a7d4390b,0,0
568,a7d4390b,0,0
569,a7d4390b,0,0
570,a7d4390b,0,0
571,a7d4390b,0,0
572,a7d4390b,0,0
573,a7d4390b,1,0
574,a7d4390b,1,0
575,a7d4390b,1,0
576,a7d4390b,1,0
577,a7d4390b,0,0
578,a7d4390b,1,0
579,a7d4390b,1,0
580,a7d4390b,1,0
581,a7d4390b,0,0
582,a7d4390b,0,0
583,a7d4390b,0,0
584,a7d4390b,0,0
585,a7d4390b,0,0
586,a7d4390b,1,0
587,a7d4390b,0,0
588,a7d4390b,0,0
589,a7d4390b,0,0
590,a7d4390b,1,0
591,a7d4390b,1,0
592,a7d4390b,0,0
593,a7d4390b,1,0
594,a7d4390b,0,0
595,a7d4390b,0,0
596,a7d4390b,0,0
597,a7d4390b,0,0
598,a7d4390b,0,0
599,a7d4390b,1,0
600,a7d4390b,1,0
601,a7d4390b,1,0
602,a7d4390b,1,0
603,a7d4390b,0,0
604,a7d4390b,1,0
605,a7d4390b,0,0
606,a7d4390b,0,0
607,a7d4390b,0,0
608,a7d4390b,0,0
609,a7d4390b,0,0
610,a7d4390b,1,0
611,a7d4390b,1,0
612,a7d4390b,0,0
613,a7d4390b,1,0
614,a7d4390b,0,0
615,a7d4390b,0,0
616,a7d4390b,1,0
617,a7d4390b,0,0
618,a7d4390b,0,0
619,a7d4390b,0,0
620,a7d4390b,0,0
621,a7d4390b,1,0
622,a7d4390b,0,0
623,a7d4390b,1,0
624,a7d4390b,1,0
625,a7d4390b,0,0
626,a7d4390b,0,0
627,a7d4390b,0,0
628,a7d4390b,1,0
629,a7d4390b,1,0
630,a7d4390b,1,0
631,a7d4390b,0,0
632,a7d4390b,0,0
633,a7d4390b,1,0
634,a7d4390b,0,0
635,a7d4390b,1,0
636,a7d4390b,0,0
637,a7d4390b,0,0
638,a7d4390b,0,0
639,a7d4390b,0,0
640,a7d4390b,0,0
641,a7d4390b,0,0
642,a7d4390b,1,0
643,a7d4390b,1,0
644,a7d4390b,0,0
645,a7d4390b,0,0
646,a7d4390b,1,0
647,a7d4390b,0,0
648,a7d4390b,0,0
649,a7d4390b,1,0
650,a7d4390b,0,0
651,a7d4390b,1,0
652,a7d4390b,1,0
653,a7d4390b,1,0
654,a7d4390b,1,0
655,a7d4390b,1,0
656,a7d4390b,0,0
657,a7d4390b,1,0
658,a7d4390b,0,0
659,a7d4390b,1,0
660,a7d4390b,1,0
661,a7d4390b,0,0
662,a7d4390b,1,0
663,a7d4390b,0,0
664,a7d4390b,0,0
665,a7d4390b,0,0
666,a7d4390b,1,0
667,a7d4390b,0,0
668,a7d4390b,1,0
669,a7d4390b,0,0
670,a7d4390b,1,0
671,a7d4390b,0,0
672,a7d4390b,1,0
673,a7d4390b,0,0
674,a7d4390b,0,0
675,a7d4390b,0,0
676,a7d4390b,0,0
677,a7d4390b,0,0
678,a7d4390b,0,0
679,a7d4390b,0,0
680,a7d4390b,1,0
