item_id,batch_id,actual,predicted
2501,fdd2ddad,1,0
2502,fdd2ddad,1,0
2503,fdd2ddad,0,0
2504,fdd2ddad,0,0
2505,fdd2ddad,1,0
2506,fdd2ddad,0,0
2507,fdd2ddad,0,0
2508,fdd2ddad,0,0
2509,fdd2ddad,0,0
2510,fdd2ddad,1,0
2511,fdd2ddad,1,0
2512,fdd2ddad,1,0
2513,fdd2ddad,0,0
2514,fdd2ddad,0,0
2515,fdd2ddad,0,0
2516,fdd2ddad,0,0
2517,fdd2ddad,0,0
2518,fdd2ddad,0,0
2519,fdd2ddad,0,0
2520,fdd2ddad,1,0
2521,fdd2ddad,0,0
2522,fdd2ddad,0,0
2523,fdd2ddad,0,0
2524,fdd2ddad,0,0
2525,fdd2ddad,0,0
2526,fdd2ddad,1,0
2527,fdd2ddad,0,0
2528,fdd2ddad,0,0
2529,fdd2ddad,0,0
2530,fdd2ddad,0,0
2531,fdd2ddad,1,0
2532,fdd2ddad,0,0
2533,fdd2ddad,0,0
2534,fdd2ddad,1,0
2535,fdd2ddad,0,0
2536,fdd2ddad,0,0
2537,fdd2ddad,1,0
2538,fdd2ddad,0,0
2539,fdd2ddad,0,0
2540,fdd2ddad,0,0
2541,fdd2ddad,0,0
2542,fdd2ddad,0,0
2543,fdd2ddad,1,0
2544,fdd2ddad,0,0
2545,fdd2ddad,0,0
2546,fdd2ddad,0,0
2547,fdd2ddad,0,0
2548,fdd2ddad,0,0
2549,fdd2ddad,0,0
2550,fdd2ddad,1,0
2551,fdd2ddad,0,0
2552,fdd2ddad,0,0
2553,fdd2ddad,1,0
2554,fdd2ddad,1,0
2555,fdd2ddad,0,0
2556,fdd2ddad,0,0
2557,fdd2ddad,0,0
2558,fdd2ddad,0,0
2559,fdd2ddad,0,0
2560,fdd2ddad,1,0
2561,fdd2ddad,0,0
2562,fdd2ddad,0,0
2563,fdd2ddad,0,0
2564,fdd2ddad,1,0
2565,fdd2ddad,1,0
2566,fdd2ddad,1,0
2567,fdd2ddad,0,0
2568,fdd2ddad,1,0
2569,fdd2ddad,0,0
2570,fdd2ddad,0,0
2571,fdd2ddad,0,0
2572,fdd2ddad,0,0
2573,fdd2ddad,1,0
2574,fdd2ddad,0,0
2575,fdd2ddad,1,0
2576,fdd2ddad,1,0
2577,fdd2ddad,0,0
2578,fdd2ddad,1,0
2579,fdd2ddad,0,0
2580,fdd2ddad,1,0
2581,fdd2ddad,0,0
2582,fdd2ddad,1,0
2583,fdd2ddad,0,0
2584,fdd2ddad,0,0
2585,fdd2ddad,0,0
2586,fdd2ddad,0,0
2587,fdd2ddad,1,0
2588,fdd2ddad,1,0
2589,fdd2ddad,1,0
2590,fdd2ddad,0,0
2591,fdd2ddad,0,0
2592,fdd2ddad,1,0
2593,fdd2ddad,0,0
2594,fdd2ddad,0,0
