item_id,batch_id,actual,predicted
2501,31009fef,0,0
2502,31009fef,0,0
2503,31009fef,0,0
2504,31009fef,0,0
2505,31009fef,0,0
2506,31009fef,0,0
2507,31009fef,1,0
2508,31009fef,1,0
2509,31009fef,0,0
2510,31009fef,0,0
2511,31009fef,0,0
2512,31009fef,0,0
2513,31009fef,1,0
2514,31009fef,0,0
2515,31009fef,1,0
2516,31009fef,0,0
2517,31009fef,0,0
2518,31009fef,0,0
2519,31009fef,1,0
2520,31009fef,0,0
2521,31009fef,1,0
2522,31009fef,1,0
2523,31009fef,1,0
2524,31009fef,0,0
2525,31009fef,0,0
2526,31009fef,0,0
2527,31009fef,0,0
2528,31009fef,0,0
2529,31009fef,0,0
2530,31009fef,1,0
2531,31009fef,1,0
2532,31009fef,0,0
2533,31009fef,0,0
2534,31009fef,1,0
2535,31009fef,0,0
2536,31009fef,0,0
2537,31009fef,0,0
2538,31009fef,0,0
2539,31009fef,0,0
2540,31009fef,1,0
2541,31009fef,0,0
2542,31009fef,0,0
2543,31009fef,0,0
2544,31009fef,0,0
2545,31009fef,0,0
2546,31009fef,0,0
2547,31009fef,0,0
2548,31009fef,0,0
2549,31009fef,0,0
2550,31009fef,0,0
2551,31009fef,0,0
2552,31009fef,0,0
2553,31009fef,0,0
2554,31009fef,0,0
2555,31009fef,0,0
2556,31009fef,1,0
2557,31009fef,0,0
2558,31009fef,0,0
2559,31009fef,1,0
2560,31009fef,0,0
2561,31009fef,0,0
2562,31009fef,0,0
2563,31009fef,0,0
2564,31009fef,0,0
2565,31009fef,0,0
2566,31009fef,0,0
2567,31009fef,0,0
2568,31009fef,1,0
2569,31009fef,0,0
2570,31009fef,0,0
2571,31009fef,1,0
2572,31009fef,1,0
2573,31009fef,0,0
2574,31009fef,0,0
2575,31009fef,1,0
2576,31009fef,0,0
2577,31009fef,0,0
2578,31009fef,0,0
2579,31009fef,1,0
2580,31009fef,0,0
2581,31009fef,0,0
2582,31009fef,0,0
2583,31009fef,0,0
2584,31009fef,0,0
2585,31009fef,0,0
2586,31009fef,1,0
2587,31009fef,0,0
2588,31009fef,0,0
2589,31009fef,0,0
2590,31009fef,0,0
2591,31009fef,0,0
2592,31009fef,1,0
2593,31009fef,1,0
2594,31009fef,1,0
2595,31009fef,1,0
2596,31009fef,1,0
2597,31009fef,0,0
2598,31009fef,0,0
2599,31009fef,0,0
2600,31009fef,0,0
2601,31009fef,0,0
2602,31009fef,1,0
2603,31009fef,0,0
2604,31009fef,0,0
2605,31009fef,0,0
2606,31009fef,1,0
2607,31009fef,1,0
2608,31009fef,0,0
2609,31009fef,0,0
2610,31009fef,0,0
2611,31009fef,0,0
2612,31009fef,0,0
2613,31009fef,1,0
2614,31009fef,0,0
2615,31009fef,0,0
2616,31009fef,0,0
2617,31009fef,0,0
2618,31009fef,1,0
2619,31009fef,1,0
2620,31009fef,0,0
2621,31009fef,0,0
2622,31009fef,1,0
2623,31009fef,1,0
2624,31009fef,0,0
2625,31009fef,1,0
2626,31009fef,1,0
2627,31009fef,0,0
2628,31009fef,1,0
2629,31009fef,1,0
2630,31009fef,1,0
2631,31009fef,0,0
2632,31009fef,0,0
2633,31009fef,0,0
2634,31009fef,1,0
2635,31009fef,0,0
2636,31009fef,0,0
2637,31009fef,1,0
2638,31009fef,0,0
2639,31009fef,0,0
2640,31009fef,0,0
2641,31009fef,0,0
2642,31009fef,1,0
2643,31009fef,0,0
2644,31009fef,0,0
2645,31009fef,0,0
2646,31009fef,0,0
2647,31009fef,1,0
2648,31009fef,1,0
2649,31009fef,0,0
2650,31009fef,0,0
2651,31009fef,0,0
2652,31009fef,1,0
2653,31009fef,1,0
2654,31009fef,0,0
2655,31009fef,0,0
2656,31009fef,1,0
2657,31009fef,1,0
2658,31009fef,1,0
2659,31009fef,0,0
2660,31009fef,0,0
2661,31009fef,0,0
2662,31009fef,1,0
2663,31009fef,1,0
2664,31009fef,0,0
2665,31009fef,0,0
2666,31009fef,1,0
2667,31009fef,0,0
2668,31009fef,0,0
2669,31009fef,0,0
2670,31009fef,1,0
2671,31009fef,0,0
2672,31009fef,0,0
2673,31009fef,0,0
2674,31009fef,0,0
