item_id,batch_id,actual,predicted
7501,7e16c8ec,0,0
7502,7e16c8ec,1,1
7503,7e16c8ec,0,0
7504,7e16c8ec,0,0
7505,7e16c8ec,1,0
7506,7e16c8ec,0,0
7507,7e16c8ec,0,0
7508,7e16c8ec,0,0
7509,7e16c8ec,0,0
7510,7e16c8ec,0,0
7511,7e16c8ec,1,1
7512,7e16c8ec,0,0
7513,7e16c8ec,0,0
7514,7e16c8ec,0,1
7515,7e16c8ec,1,1
7516,7e16c8ec,1,1
7517,7e16c8ec,0,0
7518,7e16c8ec,1,1
7519,7e16c8ec,1,1
7520,7e16c8ec,0,0
7521,7e16c8ec,1,1
7522,7e16c8ec,1,1
7523,7e16c8ec,0,1
7524,7e16c8ec,0,0
7525,7e16c8ec,0,0
7526,7e16c8ec,0,0
7527,7e16c8ec,0,1
7528,7e16c8ec,0,0
7529,7e16c8ec,1,1
7530,7e16c8ec,0,0
7531,7e16c8ec,0,0
7532,7e16c8ec,0,0
7533,7e16c8ec,0,1
7534,7e16c8ec,0,0
7535,7e16c8ec,0,0
7536,7e16c8ec,1,1
7537,7e16c8ec,0,0
7538,7e16c8ec,0,1
7539,7e16c8ec,0,0
7540,7e16c8ec,0,0
7541,7e16c8ec,0,0
7542,7e16c8ec,1,1
7543,7e16c8ec,0,0
7544,7e16c8ec,0,0
7545,7e16c8ec,1,1
7546,7e16c8ec,1,1
7547,7e16c8ec,1,1
7548,7e16c8ec,0,0
7549,7e16c8ec,0,0
7550,7e16c8ec,0,0
7551,7e16c8ec,0,0
7552,7e16c8ec,0,1
7553,7e16c8ec,0,0
7554,7e16c8ec,1,1
7555,7e16c8ec,0,0
7556,7e16c8ec,0,0
7557,7e16c8ec,0,0
7558,7e16c8ec,0,0
7559,7e16c8ec,0,0
7560,7e16c8ec,1,1
7561,7e16c8ec,0,0
7562,7e16c8ec,0,0
7563,7e16c8ec,1,1
7564,7e16c8ec,1,1
7565,7e16c8ec,0,0
7566,7e16c8ec,0,0
7567,7e16c8ec,0,0
7568,7e16c8ec,1,1
7569,7e16c8ec,0,0
7570,7e16c8ec,0,0
7571,7e16c8ec,0,0
7572,7e16c8ec,0,0
7573,7e16c8ec,0,0
7574,7e16c8ec,0,0
7575,7e16c8ec,0,0
7576,7e16c8ec,0,0
7577,7e16c8ec,0,0
7578,7e16c8ec,0,0
7579,7e16c8ec,1,1
7580,7e16c8ec,0,0
7581,7e16c8ec,0,0
7582,7e16c8ec,0,0
7583,7e16c8ec,0,0
7584,7e16c8ec,0,0
7585,7e16c8ec,0,0
7586,7e16c8ec,1,1
7587,7e16c8ec,1,1
7588,7e16c8ec,0,0
7589,7e16c8ec,0,0
7590,7e16c8ec,1,1
7591,7e16c8ec,1,1
7592,7e16c8ec,0,0
7593,7e16c8ec,0,0
7594,7e16c8ec,0,0
7595,7e16c8ec,1,1
7596,7e16c8ec,0,0
7597,7e16c8ec,0,0
7598,7e16c8ec,1,1
7599,7e16c8ec,0,0
7600,7e16c8ec,0,0
7601,7e16c8ec,0,0
7602,7e16c8ec,0,0
7603,7e16c8ec,0,0
7604,7e16c8ec,0,0
7605,7e16c8ec,0,0
7606,7e16c8ec,0,0
7607,7e16c8ec,1,1
7608,7e16c8ec,0,0
7609,7e16c8ec,0,0
7610,7e16c8ec,0,0
7611,7e16c8ec,0,0
7612,7e16c8ec,0,0
7613,7e16c8ec,1,1
7614,7e16c8ec,1,1
7615,7e16c8ec,1,1
7616,7e16c8ec,1,1
7617,7e16c8ec,1,1
7618,7e16c8ec,0,0
7619,7e16c8ec,0,0
7620,7e16c8ec,1,1
7621,7e16c8ec,0,0
7622,7e16c8ec,0,0
7623,7e16c8ec,0,0
7624,7e16c8ec,0,0
7625,7e16c8ec,1,1
7626,7e16c8ec,0,0
7627,7e16c8ec,1,1
7628,7e16c8ec,1,1
7629,7e16c8ec,1,1
7630,7e16c8ec,1,1
7631,7e16c8ec,1,1
7632,7e16c8ec,0,0
7633,7e16c8ec,0,0
7634,7e16c8ec,0,1
7635,7e16c8ec,1,1
7636,7e16c8ec,0,0
7637,7e16c8ec,0,0
7638,7e16c8ec,0,0
7639,7e16c8ec,1,1
7640,7e16c8ec,0,0
7641,7e16c8ec,1,1
7642,7e16c8ec,0,0
7643,7e16c8ec,0,0
7644,7e16c8ec,1,1
7645,7e16c8ec,0,0
7646,7e16c8ec,1,1
7647,7e16c8ec,0,0
7648,7e16c8ec,1,1
7649,7e16c8ec,0,0
7650,7e16c8ec,1,1
7651,7e16c8ec,0,0
7652,7e16c8ec,0,0
7653,7e16c8ec,1,1
7654,7e16c8ec,1,1
7655,7e16c8ec,0,1
7656,7e16c8ec,1,1
7657,7e16c8ec,0,0
7658,7e16c8ec,0,0
7659,7e16c8ec,0,0
7660,7e16c8ec,0,0
7661,7e16c8ec,0,0
7662,7e16c8ec,0,0
7663,7e16c8ec,0,0
7664,7e16c8ec,0,0
7665,7e16c8ec,0,0
7666,7e16c8ec,0,0
7667,7e16c8ec,0,1
7668,7e16c8ec,0,0
7669,7e16c8ec,0,0
7670,7e16c8ec,0,0
7671,7e16c8ec,1,0
7672,7e16c8ec,1,1
7673,7e16c8ec,1,1
7674,7e16c8ec,0,0
7675,7e16c8ec,0,0
7676,7e16c8ec,1,1
7677,7e16c8ec,0,0
7678,7e16c8ec,0,0
7679,7e16c8ec,1,1
7680,7e16c8ec,0,0
7681,7e16c8ec,0,0
7682,7e16c8ec,0,0
7683,7e16c8ec,0,0
7684,7e16c8ec,0,0
7685,7e16c8ec,0,0
7686,7e16c8ec,0,0
7687,7e16c8ec,0,0
7688,7e16c8ec,0,0
7689,7e16c8ec,0,0
7690,7e16c8ec,1,1
7691,7e16c8ec,0,0
7692,7e16c8ec,0,0
7693,7e16c8ec,0,0
7694,7e16c8ec,1,1
7695,7e16c8ec,0,0
7696,7e16c8ec,1,1
7697,7e16c8ec,0,0
7698,7e16c8ec,1,0
7699,7e16c8ec,1,1
7700,7e16c8ec,0,0
7701,7e16c8ec,0,0
7702,7e16c8ec,1,1
7703,7e16c8ec,1,1
7704,7e16c8ec,0,0
7705,7e16c8ec,0,0
7706,7e16c8ec,0,0
7707,7e16c8ec,1,1
7708,7e16c8ec,1,1
7709,7e16c8ec,0,0
7710,7e16c8ec,1,1
7711,7e16c8ec,1,1
7712,7e16c8ec,0,0
7713,7e16c8ec,0,0
7714,7e16c8ec,1,1
7715,7e16c8ec,1,1
7716,7e16c8ec,0,0
7717,7e16c8ec,1,1
7718,7e16c8ec,0,0
7719,7e16c8ec,0,0
7720,7e16c8ec,1,1
7721,7e16c8ec,0,0
7722,7e16c8ec,1,1
7723,7e16c8ec,0,0
7724,7e16c8ec,0,0
7725,7e16c8ec,0,0
7726,7e16c8ec,0,1
7727,7e16c8ec,0,0
7728,7e16c8ec,1,1
7729,7e16c8ec,1,1
7730,7e16c8ec,0,0
7731,7e16c8ec,0,0
7732,7e16c8ec,0,0
7733,7e16c8ec,0,0
7734,7e16c8ec,1,1
7735,7e16c8ec,0,0
7736,7e16c8ec,1,1
7737,7e16c8ec,0,0
7738,7e16c8ec,0,0
7739,7e16c8ec,0,0
7740,7e16c8ec,0,0
7741,7e16c8ec,0,0
7742,7e16c8ec,0,0
7743,7e16c8ec,1,1
7744,7e16c8ec,0,0
7745,7e16c8ec,0,0
7746,7e16c8ec,0,0
7747,7e16c8ec,1,1
7748,7e16c8ec,0,0
7749,7e16c8ec,0,0
7750,7e16c8ec,0,0
7751,7e16c8ec,0,0
7752,7e16c8ec,0,0
7753,7e16c8ec,0,0
7754,7e16c8ec,0,0
7755,7e16c8ec,0,1
7756,7e16c8ec,0,0
7757,7e16c8ec,0,0
7758,7e16c8ec,1,1
7759,7e16c8ec,1,1
7760,7e16c8ec,0,0
7761,7e16c8ec,0,0
7762,7e16c8ec,0,0
7763,7e16c8ec,1,1
7764,7e16c8ec,0,1
7765,7e16c8ec,0,0
7766,7e16c8ec,0,0
7767,7e16c8ec,0,0
7768,7e16c8ec,0,0
7769,7e16c8ec,1,1
7770,7e16c8ec,1,1
7771,7e16c8ec,0,1
7772,7e16c8ec,0,0
7773,7e16c8ec,0,0
7774,7e16c8ec,0,0
7775,7e16c8ec,0,0
7776,7e16c8ec,1,1
7777,7e16c8ec,1,1
7778,7e16c8ec,0,0
7779,7e16c8ec,1,1
7780,7e16c8ec,0,0
7781,7e16c8ec,0,0
7782,7e16c8ec,0,0
7783,7e16c8ec,0,0
7784,7e16c8ec,1,1
7785,7e16c8ec,1,1
7786,7e16c8ec,1,1
7787,7e16c8ec,0,0
7788,7e16c8ec,0,0
7789,7e16c8ec,0,0
7790,7e16c8ec,0,0
7791,7e16c8ec,1,1
7792,7e16c8ec,0,0
7793,7e16c8ec,1,1
7794,7e16c8ec,0,0
7795,7e16c8ec,1,1
7796,7e16c8ec,0,0
