item_id,batch_id,actual,predicted
5001,cbe652bf,0,0
5002,cbe652bf,0,0
5003,cbe652bf,0,0
5004,cbe652bf,0,0
5005,cbe652bf,0,0
5006,cbe652bf,0,0
5007,cbe652bf,1,1
5008,cbe652bf,1,1
5009,cbe652bf,0,0
5010,cbe652bf,0,0
5011,cbe652bf,0,0
5012,cbe652bf,0,0
5013,cbe652bf,1,0
5014,cbe652bf,0,0
5015,cbe652bf,0,1
5016,cbe652bf,0,0
5017,cbe652bf,0,0
5018,cbe652bf,0,0
5019,cbe652bf,1,1
5020,cbe652bf,0,0
5021,cbe652bf,1,1
5022,cbe652bf,1,1
5023,cbe652bf,1,1
5024,cbe652bf,0,0
5025,cbe652bf,0,0
5026,cbe652bf,0,0
5027,cbe652bf,0,0
5028,cbe652bf,0,0
5029,cbe652bf,0,0
5030,cbe652bf,1,0
5031,cbe652bf,0,0
5032,cbe652bf,1,1
5033,cbe652bf,0,0
5034,cbe652bf,1,1
5035,cbe652bf,0,0
5036,cbe652bf,0,0
5037,cbe652bf,0,0
5038,cbe652bf,0,0
5039,cbe652bf,0,0
5040,cbe652bf,1,1
5041,cbe652bf,0,0
5042,cbe652bf,0,0
5043,cbe652bf,0,0
5044,cbe652bf,0,0
5045,cbe652bf,0,0
5046,cbe652bf,0,0
5047,cbe652bf,0,0
5048,cbe652bf,0,0
5049,cbe652bf,0,0
5050,cbe652bf,0,0
5051,cbe652bf,0,0
5052,cbe652bf,0,0
5053,cbe652bf,0,0
5054,cbe652bf,0,0
5055,cbe652bf,0,0
5056,cbe652bf,1,1
5057,cbe652bf,0,0
5058,cbe652bf,0,1
5059,cbe652bf,1,1
5060,cbe652bf,0,0
5061,cbe652bf,0,0
5062,cbe652bf,0,0
5063,cbe652bf,0,0
5064,cbe652bf,0,0
5065,cbe652bf,0,0
5066,cbe652bf,0,0
5067,cbe652bf,0,0
5068,cbe652bf,0,0
5069,cbe652bf,0,0
5070,cbe652bf,0,0
5071,cbe652bf,1,1
5072,cbe652bf,1,1
5073,cbe652bf,1,1
5074,cbe652bf,0,0
5075,cbe652bf,1,1
5076,cbe652bf,0,0
5077,cbe652bf,0,0
5078,cbe652bf,0,0
5079,cbe652bf,0,0
5080,cbe652bf,0,0
5081,cbe652bf,0,0
5082,cbe652bf,0,0
5083,cbe652bf,0,0
