item_id,batch_id,actual,predicted
10001,35041aa4,0,0
10002,35041aa4,0,0
10003,35041aa4,0,0
10004,35041aa4,0,0
10005,35041aa4,0,0
10006,35041aa4,0,0
10007,35041aa4,1,1
10008,35041aa4,1,1
10009,35041aa4,0,0
10010,35041aa4,0,0
10011,35041aa4,0,0
10012,35041aa4,0,0
10013,35041aa4,1,1
10014,35041aa4,0,0
10015,35041aa4,1,1
10016,35041aa4,0,0
10017,35041aa4,0,0
10018,35041aa4,0,0
10019,35041aa4,1,1
10020,35041aa4,0,0
10021,35041aa4,1,1
10022,35041aa4,1,1
10023,35041aa4,1,1
10024,35041aa4,0,0
10025,35041aa4,0,0
10026,35041aa4,0,0
10027,35041aa4,0,0
10028,35041aa4,0,0
10029,35041aa4,0,0
10030,35041aa4,1,1
10031,35041aa4,1,1
10032,35041aa4,0,1
10033,35041aa4,0,0
10034,35041aa4,1,1
10035,35041aa4,0,0
10036,35041aa4,0,0
10037,35041aa4,0,0
10038,35041aa4,0,0
10039,35041aa4,0,0
10040,35041aa4,1,1
10041,35041aa4,0,0
10042,35041aa4,0,0
10043,35041aa4,0,0
10044,35041aa4,0,0
10045,35041aa4,0,0
10046,35041aa4,0,0
10047,35041aa4,0,0
10048,35041aa4,0,0
10049,35041aa4,0,0
10050,35041aa4,0,0
10051,35041aa4,0,0
10052,35041aa4,0,0
10053,35041aa4,0,1
10054,35041aa4,0,0
10055,35041aa4,0,0
10056,35041aa4,1,1
10057,35041aa4,0,0
10058,35041aa4,0,1
10059,35041aa4,1,1
10060,35041aa4,0,0
10061,35041aa4,0,0
10062,35041aa4,0,0
10063,35041aa4,0,0
10064,35041aa4,0,0
10065,35041aa4,0,0
10066,35041aa4,0,0
10067,35041aa4,0,0
10068,35041aa4,1,1
10069,35041aa4,0,0
10070,35041aa4,0,0
10071,35041aa4,1,1
10072,35041aa4,1,1
10073,35041aa4,0,1
10074,35041aa4,0,0
10075,35041aa4,1,1
10076,35041aa4,0,0
10077,35041aa4,0,0
10078,35041aa4,0,0
10079,35041aa4,1,1
10080,35041aa4,0,0
10081,35041aa4,0,0
10082,35041aa4,0,0
10083,35041aa4,0,0
10084,35041aa4,0,0
10085,35041aa4,0,0
10086,35041aa4,1,1
10087,35041aa4,0,0
10088,35041aa4,0,0
10089,35041aa4,0,0
10090,35041aa4,0,0
10091,35041aa4,0,0
10092,35041aa4,1,1
10093,35041aa4,1,1
10094,35041aa4,1,1
10095,35041aa4,1,1
10096,35041aa4,1,1
10097,35041aa4,0,0
10098,35041aa4,0,0
10099,35041aa4,0,0
10100,35041aa4,0,0
10101,35041aa4,0,0
10102,35041aa4,1,1
10103,35041aa4,0,0
10104,35041aa4,0,0
10105,35041aa4,0,0
10106,35041aa4,1,1
10107,35041aa4,1,1
10108,35041aa4,0,0
10109,35041aa4,0,0
10110,35041aa4,0,0
10111,35041aa4,0,0
10112,35041aa4,0,0
10113,35041aa4,1,1
10114,35041aa4,0,0
10115,35041aa4,0,0
10116,35041aa4,0,0
10117,35041aa4,0,0
10118,35041aa4,1,1
10119,35041aa4,1,1
10120,35041aa4,0,0
10121,35041aa4,0,0
10122,35041aa4,1,1
10123,35041aa4,1,1
10124,35041aa4,0,0
10125,35041aa4,1,1
10126,35041aa4,1,1
10127,35041aa4,0,0
10128,35041aa4,1,1
10129,35041aa4,1,1
10130,35041aa4,1,1
10131,35041aa4,0,0
10132,35041aa4,0,0
10133,35041aa4,0,0
10134,35041aa4,1,1
10135,35041aa4,0,0
10136,35041aa4,0,0
10137,35041aa4,1,1
10138,35041aa4,0,0
10139,35041aa4,0,0
10140,35041aa4,0,0
10141,35041aa4,0,0
10142,35041aa4,1,1
10143,35041aa4,0,0
10144,35041aa4,0,0
10145,35041aa4,0,0
10146,35041aa4,0,0
10147,35041aa4,1,1
10148,35041aa4,1,1
10149,35041aa4,0,0
10150,35041aa4,0,0
10151,35041aa4,0,0
10152,35041aa4,1,1
10153,35041aa4,1,1
10154,35041aa4,0,0
10155,35041aa4,0,0
10156,35041aa4,1,1
10157,35041aa4,1,1
10158,35041aa4,1,1
10159,35041aa4,0,0
10160,35041aa4,0,0
10161,35041aa4,0,0
10162,35041aa4,1,1
10163,35041aa4,1,1
10164,35041aa4,0,0
10165,35041aa4,0,0
10166,35041aa4,1,1
10167,35041aa4,0,0
10168,35041aa4,0,0
10169,35041aa4,0,0
10170,35041aa4,1,1
10171,35041aa4,0,0
10172,35041aa4,0,1
10173,35041aa4,0,0
10174,35041aa4,0,0
10175,35041aa4,1,1
10176,35041aa4,0,0
10177,35041aa4,1,1
10178,35041aa4,0,0
10179,35041aa4,0,0
10180,35041aa4,1,1
10181,35041aa4,1,1
10182,35041aa4,0,0
10183,35041aa4,0,0
10184,35041aa4,0,0
10185,35041aa4,0,0
10186,35041aa4,0,0
10187,35041aa4,0,0
10188,35041aa4,0,0
10189,35041aa4,0,0
10190,35041aa4,0,0
10191,35041aa4,0,0
10192,35041aa4,0,0
10193,35041aa4,0,0
10194,35041aa4,0,0
10195,35041aa4,1,1
10196,35041aa4,0,0
10197,35041aa4,1,1
10198,35041aa4,1,1
10199,35041aa4,1,1
10200,35041aa4,1,1
10201,35041aa4,0,0
10202,35041aa4,1,1
10203,35041aa4,1,1
10204,35041aa4,0,0
10205,35041aa4,0,0
10206,35041aa4,0,0
10207,35041aa4,0,1
10208,35041aa4,0,0
10209,35041aa4,0,0
10210,35041aa4,1,1
10211,35041aa4,1,1
10212,35041aa4,0,0
10213,35041aa4,0,0
10214,35041aa4,0,0
10215,35041aa4,1,1
10216,35041aa4,1,1
10217,35041aa4,1,1
10218,35041aa4,1,1
10219,35041aa4,0,0
10220,35041aa4,0,0
10221,35041aa4,1,1
10222,35041aa4,0,0
10223,35041aa4,1,1
10224,35041aa4,0,0
10225,35041aa4,0,0
10226,35041aa4,0,0
10227,35041aa4,1,1
10228,35041aa4,0,0
10229,35041aa4,1,1
10230,35041aa4,0,0
10231,35041aa4,0,0
10232,35041aa4,0,0
10233,35041aa4,0,0
10234,35041aa4,0,0
10235,35041aa4,0,0
10236,35041aa4,0,0
10237,35041aa4,1,1
10238,35041aa4,0,1
10239,35041aa4,0,0
10240,35041aa4,0,0
10241,35041aa4,0,0
10242,35041aa4,0,0
10243,35041aa4,0,0
10244,35041aa4,0,0
10245,35041aa4,1,1
10246,35041aa4,0,0
10247,35041aa4,0,0
