item_id,batch_id,actual,predicted
1,da3aa0b7,0,0
2,da3aa0b7,1,1
3,da3aa0b7,0,0
4,da3aa0b7,0,0
5,da3aa0b7,1,1
6,da3aa0b7,0,0
7,da3aa0b7,0,0
8,da3aa0b7,0,0
9,da3aa0b7,0,0
10,da3aa0b7,0,0
11,da3aa0b7,1,1
12,da3aa0b7,0,0
13,da3aa0b7,0,0
14,da3aa0b7,0,1
15,da3aa0b7,1,1
16,da3aa0b7,1,1
17,da3aa0b7,0,0
18,da3aa0b7,1,1
19,da3aa0b7,1,1
20,da3aa0b7,0,0
21,da3aa0b7,1,1
22,da3aa0b7,1,1
23,da3aa0b7,0,1
24,da3aa0b7,0,0
25,da3aa0b7,0,0
26,da3aa0b7,0,0
27,da3aa0b7,0,1
28,da3aa0b7,0,0
29,da3aa0b7,1,1
30,da3aa0b7,0,0
31,da3aa0b7,0,0
32,da3aa0b7,0,0
33,da3aa0b7,0,1
34,da3aa0b7,0,0
35,da3aa0b7,0,0
36,da3aa0b7,1,1
37,da3aa0b7,0,0
38,da3aa0b7,0,1
39,da3aa0b7,0,0
40,da3aa0b7,0,0
41,da3aa0b7,0,0
42,da3aa0b7,1,1
43,da3aa0b7,0,0
44,da3aa0b7,0,0
45,da3aa0b7,1,1
46,da3aa0b7,1,1
47,da3aa0b7,1,1
48,da3aa0b7,0,0
49,da3aa0b7,0,0
50,da3aa0b7,0,0
51,da3aa0b7,0,0
52,da3aa0b7,0,1
53,da3aa0b7,0,0
54,da3aa0b7,1,1
55,da3aa0b7,0,0
56,da3aa0b7,0,0
57,da3aa0b7,0,0
58,da3aa0b7,0,0
59,da3aa0b7,0,0
60,da3aa0b7,1,1
61,da3aa0b7,0,0
62,da3aa0b7,0,0
63,da3aa0b7,1,1
64,da3aa0b7,1,1
65,da3aa0b7,0,0
66,da3aa0b7,0,0
67,da3aa0b7,0,0
68,da3aa0b7,1,1
69,da3aa0b7,0,0
70,da3aa0b7,0,0
71,da3aa0b7,0,0
72,da3aa0b7,0,0
73,da3aa0b7,0,0
74,da3aa0b7,0,0
75,da3aa0b7,0,0
76,da3aa0b7,0,0
77,da3aa0b7,0,0
78,da3aa0b7,0,0
79,da3aa0b7,1,1
80,da3aa0b7,0,0
81,da3aa0b7,0,0
82,da3aa0b7,0,0
83,da3aa0b7,0,0
84,da3aa0b7,0,0
85,da3aa0b7,0,0
86,da3aa0b7,1,1
87,da3aa0b7,1,1
88,da3aa0b7,0,0
89,da3aa0b7,0,0
90,da3aa0b7,1,1
91,da3aa0b7,1,1
92,da3aa0b7,0,0
93,da3aa0b7,0,0
94,da3aa0b7,0,0
95,da3aa0b7,1,1
96,da3aa0b7,0,0
97,da3aa0b7,0,0
98,da3aa0b7,1,1
